Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
11700	-214.9412	-244.5453	29.60409	1.838075	0.00864581	0.00316864	0.015154	0.00507961	0.00235858	0.0048626	0.00428097	0.0086425	0.00621253	0.000134225	0.0327678	0.00183622	0.0116843	0.00528974	0.00251265	0.0179654	0.006962314	-0.00161824	0.0541496	0.0104406	0.19003	0.0799531	0.142103	0.0113419	0.106689	0.0378667	0.0108624	0.0558396	0.0333915	0.00995202	0.171447	0.082315	0.00361872	0.007395516	643.3328	0.273148	0.636611	1.06535	2.02489	0.278545	0.205534	0.165145	0.0980141	0.163299	0.0894626	0.005777276	1.280104
11800	-252.4475	-252.4812	0.03371994	1.80643	0.0211446	0.336437	0.0856579	0.00922471	0.0303727	0.136386	0.0851872	0.145146	0.159349	0.28394	0.0462202	0.0639517	0.323845	0.249445	0.0062887	0.26377	0.1989331	0.03754534	0.0269864	0.0334581	0.0880555	0.0799561	0.101103	0.0101684	0.0849598	0.0602135	0.0281662	0.0438393	0.0201708	0.00502776	0.0366383	0.351617	0.0296403	0.003189549	56.64994	0.26902	0.632714	1.06429	2.03397	0.27784	0.126161	0.143302	0.150508	0.185562	0.116628	0.04073489	0.07830017
11900	-230.7551	-245.3776	14.62255	3.377598	0.031962	0.0956451	0.0655939	0.0389626	0.00550038	0.0688771	0.0725471	0.0131854	0.0445843	0.0411345	0.000341275	0.0723852	0.0374753	0.0511016	0.0532756	0.122318	0.04448128	0.004265198	0.0435042	0.0137809	0.31015	0.0572677	0.140503	0.0156774	0.0646437	0.00743321	0.00922074	0.0928848	0.0617561	0.121421	0.0482474	0.00566684	0.00784308	0.01174251	98.57154	0.416517	0.750501	1.08384	1.74915	0.266853	0.236372	0.136122	0.102669	0.13879	0.119195	0.01600771	0.7335536
12000	-233.1682	-244.7399	11.57168	3.237954	0.129984	0.309245	0.0117125	0.00100692	0.0134488	0.036379	0.126671	0.0658398	0.195164	0.0330144	0.0132128	0.0898285	0.00328787	0.0692461	0.0631979	0.116393	0.09086955	0.03667633	0.060651	0.0361436	0.247438	0.159853	0.0703251	0.040698	0.000329265	0.00949282	0.0544198	0.0201316	0.063332	0.0156482	0.125887	0.0841666	0.0114841	0.007219855	57.54559	0.406872	0.743906	1.08346	1.76576	0.251162	0.219607	0.117299	0.0866089	0.205785	0.119538	0.04389619	0.1644757
12100	-210.8324	-248.9881	38.15565	3.784675	0.000993062	0.00204739	0.0010733	0.00160814	0.00178064	0.00391329	0.0203535	0.00334314	0.00611799	0.00349745	0.0061351	0.0105643	0.00140076	0.00704988	0.00535651	0.000124445	0.007008762	0.004231527	0.0928798	0.0735528	0.0649763	0.0325214	0.107143	0.0100284	0.0435351	0.113238	0.0196976	0.0831772	0.0656584	0.0246138	0.0627986	0.0844249	0.121755	0.001022522	546.7086	0.442128	0.767418	1.08437	1.70609	0.291911	0.203764	0.122721	0.121074	0.134108	0.126422	0.005254049	0.1946159
12200	-252.9565	-247.1319	-5.824586	4.487535	0.287567	0.336357	0.046941	0.154999	0.000165753	0.091598	0.420266	0.296724	0.274939	0.0811493	0.282741	0.122622	0.269492	0.795027	0.113383	0.380567	0.3348059	0.04808717	0.0398768	0.0305194	0.142052	0.130279	0.103991	0.00876806	0.0918069	0.00633157	0.00133157	0.00602035	0.122768	0.0945688	0.114679	0.0469866	0.0600214	0.01114506	20.40276	0.479292	0.790543	1.08406	1.64611	0.300893	0.199013	0.0709661	0.124002	0.18911	0.116015	0.05923223	0.1881587
12300	-246.1539	-248.9257	2.771845	3.737274	0.219166	0.0798919	0.0631612	0.124022	0.0424142	0.275435	0.0911447	0.240509	0.256203	0.250563	0.0875123	0.080587	0.0994796	0.0830932	0.216767	0.0253453	0.1344599	0.05121293	0.0760526	0.0520518	0.0239274	0.0073082	0.176756	0.134254	0.102878	0.016417	0.0525526	0.062109	0.0339586	0.00516823	0.16776	0.0297571	0.0590487	0.1194283	22.41886	0.43932	0.765604	1.08434	1.71073	0.288137	0.136987	0.119654	0.0688976	0.216769	0.169556	0.1706412	0.6998795
12400	-246.7888	-245.3316	-1.457175	6.795907	0.181398	0.0582106	0.395508	0.0429283	0.0820688	0.302279	0.329251	0.163843	0.236078	0.405996	0.270983	0.0288284	0.272776	0.0645535	0.239512	0.122924	0.175981	0.05691427	0.0596341	0.0490521	0.123999	0.0360284	0.0766463	0.0261121	0.0569686	0.0377004	0.0507427	0.0219643	0.0942771	0.0253512	0.229243	0.081076	0.031204	0.01153135	23.4277	0.563013	0.837304	1.07943	1.52025	0.298071	0.195069	0.101463	0.126135	0.16292	0.116342	0.06844562	0.1684747
12500	-256.4038	-251.5668	-4.836994	6.21595	0.202639	0.141414	0.0980107	0.0271481	0.021957	0.359027	0.226468	0.346716	0.0415722	0.132013	0.00203199	0.00111509	0.376051	0.0348207	0.0869516	0.120405	0.08189349	0.04654924	0.0162232	0.049916	0.101823	0.00565114	0.00649587	0.0405854	0.01075	0.0124926	0.0590025	0.255395	0.249925	0.0804334	0.0316853	0.0657697	0.0138521	0.03398838	48.43388	0.545887	0.828284	1.08077	1.54506	0.336643	0.184581	0.0688859	0.160457	0.13761	0.111823	0.08053762	0.4220187
12600	-230.3094	-246.8107	16.50124	3.937839	0.000529616	0.0675363	0.000357067	0.0091033	0.00135634	0.0222348	0.00576044	0.0613341	0.0201795	0.00609486	0.0435268	0.0087908	0.0150363	0.00445412	0.00106806	0.0301467	0.01699732	0.001613123	0.0261062	0.0332965	0.123421	0.0255839	0.148511	0.00163385	0.0379762	0.00966514	0.0739826	0.142384	0.00159998	0.000956621	0.183861	0.0167235	0.174298	0.009852837	616.0714	0.450915	0.773032	1.08441	1.69165	0.226226	0.146775	0.102581	0.116057	0.242459	0.165904	0.01146596	0.859312
12700	-235.3255	-249.0692	13.74363	1.325489	0.0395685	0.178626	0.00966565	0.0305005	0.00306898	0.0576521	0.0674381	0.0459892	0.0436038	0.00968392	0.0577497	0.0146509	0.0191288	0.00528221	0.000325769	0.00268262	0.04063351	0.003107203	0.0410481	0.0630877	0.204733	0.128392	0.0373003	0.0437049	0.101978	0.0201774	0.00864708	0.139429	0.0352256	0.00526427	0.113768	0.0218124	0.0354318	0.01932629	340.0559	0.197062	0.556673	1.03829	2.20798	0.218738	0.148639	0.159627	0.0424622	0.255462	0.175072	0.02243349	0.8614927
12800	-250.8349	-249.6779	-1.157004	2.967147	0.0344053	0.186512	0.0463931	0.00161904	0.0508819	0.00409173	0.203384	0.0342394	0.0380855	0.0539226	0.0456388	0.0307652	0.0242464	0.0831607	0.0782307	0.0162561	0.04205195	0.003113135	0.0623042	0.0278896	0.257858	0.148594	0.106833	0.0186137	0.114341	0.0150446	0.0318163	0.0118196	0.00453217	0.0137405	0.0885466	0.00518308	0.0928835	0.01242681	759.9079	0.386704	0.729693	1.08235	1.80125	0.222454	0.223828	0.0996508	0.105609	0.244939	0.103519	0.01553995	0.7996689
12900	-238.3522	-250.0128	11.66059	2.091433	0.0261278	0.166323	0.0442931	0.00255264	0.00963464	0.11877	0.171042	0.0204614	0.0388107	0.0461075	0.0105941	0.00950165	0.0271479	0.0999556	0.141084	0.0143666	0.1102482	0.03640675	0.0543892	0.0645102	0.247416	0.137297	0.201322	0.0444063	0.0311748	0.0255837	0.0261782	0.0357804	0.0630177	0.0121466	0.0162567	0.0250031	0.0155173	0.007394483	53.58495	0.30395	0.664397	1.07212	1.95953	0.243013	0.186693	0.155978	0.0913574	0.140281	0.182678	0.04380123	0.1688191
13000	-235.3592	-243.7247	8.365527	2.618373	0.11163	0.134451	0.0514016	0.0118515	0.0253276	0.29899	0.0830826	0.243851	0.218162	0.156088	0.0572122	0.00377664	0.0398558	0.0686808	0.0138491	0.0168895	0.09143073	0.04151645	0.0448014	0.110114	0.139458	0.0335671	0.0323489	0.045493	0.104738	0.00716119	0.0165499	0.0911654	0.134852	0.0531646	0.14379	0.0364157	0.00637975	0.01821367	57.2501	0.3574	0.707939	1.07985	1.85481	0.221092	0.224272	0.155434	0.100657	0.132889	0.165656	0.05973012	0.3049327
13100	-251.2737	-245.8474	-5.426321	1.265235	0.0702678	0.216276	0.137846	0.132453	0.0392093	0.208506	0.198378	0.0410219	0.388364	0.153735	0.363757	0.156192	0.0261705	0.0986796	0.026571	0.16241	0.1331698	0.006305215	0.0315141	0.00343628	0.044156	0.0333755	0.134143	0.00856022	0.0676138	0.0150415	0.00371732	0.0506849	0.0394727	0.0730207	0.451258	0.0116127	0.0323927	0.01187899	231.4891	0.186676	0.544164	1.03304	2.23612	0.26222	0.226551	0.151525	0.0719234	0.148561	0.13922	0.01818421	0.6532587
13200	-246.2751	-249.3235	3.048445	1.516684	0.00958348	0.0670842	0.188509	0.00668951	0.0560765	0.0527831	0.292079	0.129625	0.0195043	0.0707971	0.112243	0.275395	0.132944	0.0836	0.145444	0.167995	0.09071434	0.01301484	0.0390137	0.0749291	0.0969264	0.0210708	0.141209	0.0143281	0.0661919	0.0178107	0.0210299	0.0529494	0.0798867	0.145953	0.18217	0.0192811	0.0272497	0.0207688	145.9222	0.227888	0.59131	1.05139	2.12941	0.224766	0.231375	0.106214	0.119199	0.169592	0.148853	0.03378364	0.6147592
13300	-240.981	-242.8987	1.917667	3.130883	0.368628	0.0953229	0.226659	0.465759	0.157874	0.136139	0.0168303	0.0346375	0.0458582	0.106231	0.0886146	0.346216	0.0834187	0.267608	0.226743	0.0527023	0.163537	0.03917417	0.0224007	0.0573003	0.137829	0.0470861	0.0911633	0.0245997	0.0383825	0.0139846	0.00157568	0.0775644	0.10995	0.0617426	0.250988	0.0453124	0.0201204	0.03081346	35.55564	0.39914	0.738526	1.08309	1.77924	0.265137	0.21846	0.116719	0.0783681	0.12068	0.200635	0.06998763	0.44027
13400	-241.8707	-250.1375	8.266734	1.761033	0.00869246	0.00320157	0.182318	0.242968	0.0714972	0.0504498	0.0114752	0.00985702	0.0191148	0.366138	0.0209766	0.135188	0.0719859	0.271752	0.0279429	0.0508884	0.1149009	0.02123207	0.0317386	0.0767801	0.156305	0.0727134	0.00858081	0.00611186	0.101137	0.0244723	0.0721511	0.114897	0.0291461	0.0252277	0.163772	0.00663823	0.110329	0.01941742	42.12259	0.262979	0.626932	1.06267	2.04742	0.231089	0.178855	0.174815	0.0934948	0.177278	0.144469	0.04064949	0.4776794
13500	-251.8782	-245.3787	-6.499427	1.756235	0.0491274	0.724804	0.295846	0.134033	0.300982	0.647272	0.344684	0.644627	0.247754	0.125387	0.209568	0.119286	0.283774	0.0770433	0.405337	1.15844	0.2546053	0.05198984	0.0375543	0.0432913	0.129323	0.040208	0.0555062	0.0207292	0.0642349	0.00232435	0.0360507	0.02093	0.0102886	0.0105373	0.298005	0.214576	0.016442	0.03338216	18.04052	0.262332	0.626307	1.06249	2.04887	0.232865	0.226596	0.13067	0.112267	0.149675	0.147928	0.085372	0.39102
13600	-263.8856	-255.3939	-8.491703	3.693979	0.281103	0.933338	0.0634693	0.163843	0.0563389	0.901096	0.438709	0.0983292	0.321356	0.812353	0.30977	0.994927	0.170063	0.000944609	0.137492	0.633698	0.3579473	0.08609814	0.0685071	0.00897632	0.0598058	0.0458783	0.121427	0.000206825	0.00623529	0.0661486	0.0239678	0.0243612	0.115215	0.200337	0.20047	0.0535153	0.00494914	0.0855968	6.781135	0.436718	0.763914	1.08431	1.71506	0.247602	0.250701	0.0933249	0.128246	0.125746	0.15438	0.1716949	0.49854
13700	-220.37	-253.1982	32.82811	0.9986604	0.0203352	0.002928	0.0152714	0.0328443	0.0192742	0.00586559	0.00235793	0.00447024	0.0058562	0.00737881	0.0113549	0.0061433	0.00600831	0.00716158	0.000798413	0.00543242	0.009155984	0.001899178	0.0179829	0.0354715	0.0786065	0.00166489	0.0404478	0.0455767	0.173491	0.0457818	0.0972482	0.0348425	0.0351972	0.126637	0.110102	0.10724	0.0497105	0.0003350781	498.2057	0.136686	0.476349	0.999778	2.38719	0.328659	0.198734	0.150072	0.0627321	0.142815	0.116988	0.002234256	0.149973
13800	-232.5624	-243.5754	11.013	6.923793	0.00138417	0.0549461	0.0177726	0.127865	0.0304616	0.0140771	0.0062658	0.00119619	0.00238946	0.00294583	0.0149064	0.0638783	0.00168028	0.00205454	0.0453267	0.00321704	0.02215971	0.003786301	0.0666588	0.0298841	0.0425963	0.152396	0.0393524	0.0308029	0.171266	0.000370945	0.0238116	0.0113264	0.0636844	0.169799	0.127392	0.0621981	0.00846208	0.0093559	352.6197	0.56653	0.839124	1.07913	1.51521	0.278705	0.217716	0.1016	0.0779454	0.209066	0.114968	0.0131422	0.7118975
13900	-249.2464	-253.5961	4.349743	0.8828285	0.0151209	0.0614827	0.000355087	0.0586321	0.0822544	0.305422	0.0554443	0.00504189	0.0397296	0.184013	0.152602	0.00587628	0.00129567	0.0336821	0.0325343	0.0356148	0.07384084	-0.001362825	0.0864292	0.0210966	0.0833824	0.0412973	0.0431031	0.0516417	0.13868	0.00576666	0.161125	0.0115784	0.0763431	0.0437216	0.163688	0.0615568	0.0105905	0.0376432	238.3526	0.113024	0.438461	0.977505	2.47101	0.305649	0.25516	0.115865	0.0844301	0.124569	0.114327	0.03628037	1.037564
14000	-247.3036	-249.7266	2.422972	4.634285	0.201902	0.026995	0.0119167	0.146834	0.106075	0.0581557	0.0306989	0.0149608	0.000154931	0.0317607	0.00355135	0.334028	0.098684	0.0541035	0.0647983	0.0615276	0.09100002	-0.00652616	0.0230279	0.0259728	0.0871823	0.00393845	0.0777105	0.0100153	0.103628	0.0221857	0.0989322	0.00724116	0.133467	0.0193098	0.0523563	0.217701	0.117332	0.04073618	85.19568	0.486141	0.794634	1.08387	1.63535	0.201924	0.269329	0.100987	0.0851578	0.193716	0.148886	0.03421002	1.190767
14100	-234.8229	-246.2028	11.37986	4.860881	0.23544	0.0234702	0.123807	0.0195344	0.0701336	0.0509611	0.0209819	0.0118932	0.0101046	0.0441029	0.0169243	0.0222721	0.0923925	0.0486676	0.0695336	0.0166607	0.04364954	0.008689321	0.0429135	0.00244023	0.0413625	0.044863	0.0348901	0.0141246	0.0653045	0.0159608	0.105401	0.123442	0.0375894	0.0602722	0.180727	0.207385	0.0233236	0.02823683	118.2246	0.496195	0.800549	1.08354	1.61972	0.267882	0.197626	0.119015	0.0933798	0.163407	0.15869	0.03692615	0.7646838
14200	-252.7828	-248.6313	-4.151547	1.780044	0.0153215	0.177938	0.341944	0.0134649	0.0796594	0.122693	0.14788	0.0916797	0.601684	0.135677	0.279448	0.0595887	0.0168398	0.194264	0.997551	0.0157094	0.1834509	0.02168177	0.0485883	0.00426723	0.117098	0.0654822	0.115907	0.0797625	0.0577167	0.00874876	0.177294	0.0669628	0.0355813	0.0365815	0.0517835	0.127066	0.00715967	0.01598315	65.58578	0.265526	0.629381	1.06337	2.04173	0.2681	0.264507	0.0971477	0.0611615	0.15939	0.149695	0.03766493	0.4243511
14300	-249.7812	-245.7535	-4.027723	3.398761	0.0392358	0.0712052	0.390404	0.0215159	0.0319267	0.0324097	0.000946925	0.109761	0.300483	0.0577629	0.103347	1.13202	0.320681	0.390094	0.097237	0.0351917	0.1827795	0.002550126	0.0285861	0.0573556	0.126398	0.124026	0.0192372	0.019875	0.0164159	0.00842889	0.141435	0.063101	0.184192	0.0160012	0.0264763	0.121848	0.0466244	0.04707133	39.49013	0.417937	0.751462	1.08388	1.74672	0.308027	0.207494	0.13677	0.115526	0.118742	0.113441	0.04962146	0.9486084
14400	-225.9116	-244.929	19.01739	3.120127	0.0136289	0.0465421	0.0214705	0.000511577	0.00138398	0.0105127	0.0892358	0.0119193	0.0642623	0.00934514	0.00480583	0.0771764	0.0225892	0.124815	0.00653216	0.0360063	0.02795949	0.001774821	0.0591391	0.00294695	0.162905	0.0620167	0.0821882	0.0202532	0.0440015	0.0403389	0.0183087	0.0366636	0.0308815	0.0758477	0.0887143	0.132842	0.142952	0.02412579	128.7842	0.398347	0.737969	1.08305	1.78064	0.201107	0.17043	0.143432	0.0738664	0.23203	0.179134	0.02590061	0.9314757
14500	-228.511	-244.3584	15.8473	4.271651	0.00078515	0.0553894	0.0196708	0.0426852	0.0425544	0.0143756	0.0722363	0.0130841	0.00350186	0.0146082	0.105192	0.00964312	0.0258239	0.0233546	0.0727368	0.0449889	0.02323141	-0.002042717	0.0360062	0.0645785	0.0210152	0.00828952	0.0252624	0.00152256	0.0501603	0.0176525	0.0681756	0.0950411	0.108819	0.0561428	0.391612	0.0541243	0.00159846	0.01768003	81.96259	0.46869	0.784109	1.08427	1.66293	0.330867	0.141439	0.112006	0.0833412	0.217792	0.114555	0.01563732	1.130631
14600	-245.271	-258.5007	13.22968	3.379684	0.00514624	0.234274	0.155589	0.0886088	0.000275743	0.0176593	0.0481353	0.0358996	0.146265	0.0324211	0.028892	0.0959424	0.0760178	0.0745754	0.154416	0.022995	0.05015745	0.02779787	0.0213316	0.115985	0.166137	0.0785334	0.0330396	0.0133978	0.127767	0.137697	0.08281	0.0600095	0.0280267	0.023748	0.0573664	0.0310467	0.0231045	0.0672141	28.70292	0.416657	0.750596	1.08384	1.7489	0.221745	0.231235	0.147689	0.0361627	0.184941	0.178228	0.09501197	0.7074277
14700	-245.187	-245.9984	0.8113497	1.943539	8.68175e-05	0.0867515	0.290051	0.0105706	0.00593647	0.0147787	0.185478	0.0790207	0.327179	0.00775896	0.215881	0.113618	0.0331877	0.0247373	0.0436995	0.126054	0.09795586	0.01204741	0.0303339	0.0200102	0.10569	0.0300433	0.104539	0.0067806	0.0627676	0.0289076	0.0221263	0.0125079	0.00976177	0.0287498	0.225215	0.0417631	0.270805	0.002102259	196.575	0.28644	0.648872	1.06851	1.99618	0.276033	0.185708	0.134091	0.136606	0.171767	0.0957937	0.01414967	0.148573
14800	-253.4064	-245.816	-7.590346	1.905266	0.141229	0.311439	0.0898616	0.0621576	0.00578344	0.221878	0.418456	0.378757	0.128772	0.0705273	0.0340689	0.0716969	0.0497326	0.538077	0.458626	0.106869	0.2104355	-0.02353191	0.0970723	0.014175	0.10794	0.057554	0.0436011	0.0163778	0.0458682	0.0396286	0.0143368	0.0310458	0.0856122	0.0857635	0.292937	0.0654056	0.00268241	0.1617963	64.99478	0.281698	0.644546	1.06743	2.00633	0.290031	0.217534	0.139007	0.0968643	0.117496	0.139067	0.1382644	1.170195
14900	-252.2683	-249.8414	-2.426827	3.029604	0.203378	0.454102	0.12306	0.294366	0.00785145	0.0793166	0.936538	0.0379897	0.512361	0.0250052	0.0735536	0.0453346	0.0513512	0.73996	0.0747285	0.104963	0.2030729	0.07150884	0.0251264	0.00627646	0.136703	0.202446	0.0112827	0.0149596	0.126334	0.00170132	0.0382317	0.0119643	0.15093	0.0250267	0.172593	0.0428034	0.0336224	0.02419379	18.21225	0.391539	0.733154	1.08266	1.79265	0.279245	0.155752	0.0739263	0.0958521	0.197828	0.197397	0.09570263	0.2528018
15000	-245.0596	-249.3168	4.257155	1.197915	6.57345e-08	0.118975	0.238643	0.0422437	0.0803987	0.0837656	0.0184646	0.0290833	0.014147	0.0293754	0.00858891	0.10962	0.0201832	0.0522158	0.0363851	0.136604	0.09676923	0.007408458	0.0291295	0.193511	0.233962	0.0365877	0.00846607	0.0483993	0.00867255	0.0230141	0.119331	0.0491473	0.0287313	0.0389112	0.0720151	0.0738615	0.0362609	0.0092587	294.2532	0.174675	0.529108	1.02637	2.26985	0.279359	0.231397	0.114626	0.100078	0.152629	0.12191	0.01666716	0.5555056
15100	-243.4911	-245.2555	1.764351	1.77416	0.039751	0.281532	0.209982	0.101854	0.0608278	0.0792341	0.132242	0.0923998	0.52418	0.111172	0.0530222	0.314378	0.25164	0.190237	0.0429014	0.0121688	0.1705856	-0.001150572	0.0988144	0.0783111	0.194573	0.0587913	0.0153634	0.0087253	0.0567431	0.0050991	0.00442432	0.0617526	0.0662727	0.107182	0.163066	0.0344909	0.0463905	0.06892094	38.87363	0.26474	0.628628	1.06316	2.04348	0.209367	0.182559	0.127366	0.112357	0.163257	0.205096	0.06777037	1.016978
15200	-234.0942	-244.4144	10.32024	2.608531	0.0334754	0.16016	0.0249021	0.0531172	0.154375	0.114932	0.0241264	0.0545529	0.00439981	0.000256346	0.0681723	0.165013	0.114214	0.0011557	0.0646681	0.0331661	0.06018018	0.01165092	0.0952725	0.128578	0.20219	0.104044	0.105672	0.0629124	0.0693079	0.0360785	0.00302342	0.0113272	0.00634244	0.0105736	0.147327	0.00595106	0.0113989	0.0119092	102.5897	0.356511	0.707258	1.07976	1.85647	0.304708	0.150552	0.0823718	0.10302	0.171989	0.187358	0.02356013	0.5054813
15300	-216.4349	-244.2225	27.78762	1.643628	0.00170562	0.00398086	0.0285024	0.00593545	0.00473643	0.0261199	0.00116532	0.000286678	0.00291592	0.0218187	0.0203652	0.00189494	0.0321493	0.0287901	0.00457521	0.00209757	0.01208955	0.002775552	0.0796782	0.0718985	0.22003	0.053116	0.0187602	0.00509421	0.0138078	0.0270546	0.0976729	0.0149815	0.0953246	0.0369992	0.232821	0.0213735	0.0113881	0.001051004	616.3219	0.246682	0.61084	1.05785	2.08463	0.232618	0.199905	0.169787	0.126251	0.167519	0.10392	0.003826556	0.2746606
15400	-248.6476	-252.7202	4.072599	4.277264	0.0165575	0.474214	0.248356	0.0212153	0.00716558	0.0844173	0.000208424	0.0298295	0.46897	0.0292358	0.0812743	0.145016	0.0497222	0.113054	0.195307	0.0075751	0.1581329	0.08922586	0.0144785	0.0380691	0.12483	0.198164	0.0345045	0.101701	0.0384818	0.097437	0.00769689	0.0750904	0.0387191	0.0345949	0.156348	0.0271108	0.0127742	0.008454742	28.12386	0.468974	0.784283	1.08427	1.66248	0.341575	0.158026	0.062309	0.133477	0.127062	0.17755	0.0976806	0.08655497
15500	-231.4111	-246.9214	15.51022	2.834972	0.00960843	0.064345	0.00315219	0.0302574	0.00625187	0.0427798	0.0905664	0.0049087	0.0141004	0.0255173	0.0136142	0.0224415	0.0302101	0.0181682	0.000491092	0.0337386	0.03065294	-0.001834146	0.185789	0.0292932	0.116752	0.147162	0.0984617	0.0312916	0.0300736	0.019668	0.0158888	0.0489949	0.0593532	0.0168708	0.178567	0.0110239	0.0108098	0.05369203	610.0244	0.376078	0.721961	1.08157	1.82039	0.301552	0.130476	0.123768	0.101767	0.204925	0.137512	0.05185789	1.035369
15600	-235.0924	-251.6219	16.52956	5.210453	0.0683525	0.019636	0.038745	0.156481	0.00367028	0.145107	0.0699057	0.013171	0.0074302	0.0222758	0.130817	0.0698439	0.0621527	0.0351221	0.000129848	0.0590056	0.07721128	0.1183338	0.0687992	0.0383818	0.0259095	0.0648944	0.185826	0.0284189	0.0698898	0.0185254	0.0606691	0.0634125	0.0700171	0.0166328	0.164631	0.0528303	0.0711613	0.006655104	26.06733	0.51059	0.808834	1.08292	1.59766	0.235013	0.16008	0.183411	0.0758409	0.252282	0.0933732	0.1249889	0.05324555
15700	-240.3088	-254.5356	14.22688	1.483231	0.200924	0.00746278	0.000586622	0.144531	0.025279	0.0280459	0.0112769	0.00150341	0.0145294	0.00288709	0.0103353	0.0229396	0.0152816	0.0145246	0.00132205	0.0445768	0.04010559	0.002394774	0.039208	0.129137	0.0780427	0.128828	0.0161875	0.0722364	0.0209581	0.0258766	0.00353508	0.0237061	0.0347162	0.0711932	0.0923974	0.0474728	0.216505	0.002712018	337.0748	0.22272	0.585741	1.04942	2.14212	0.252187	0.233028	0.0949719	0.0830922	0.180226	0.156495	0.005106793	0.531061
15800	-236.5875	-251.6209	15.03343	1.392599	0.0309144	0.0598358	0.0129025	0.0898532	0.00520014	0.140316	0.242592	0.0538024	0.0851858	0.0987938	0.0687042	0.0651994	0.103791	0.0359409	0.196443	0.0130662	0.09877326	0.04504787	0.016854	0.056718	0.0670579	0.0556651	0.0566978	0.0431968	0.0915621	0.0313923	0.0473223	0.0315778	0.00499469	0.156266	0.225303	0.0657948	0.0495974	0.0283598	30.40558	0.208244	0.569645	1.04344	2.17867	0.311574	0.212815	0.128181	0.0772016	0.122905	0.147323	0.07340767	0.3863329
15900	-224.4473	-247.9102	23.46291	5.631857	0.00111049	0.0788885	0.0120821	0.00282833	0.0104646	0.0671457	0.00555417	0.0156251	0.0740653	0.0878355	0.0210463	0.0333394	0.00492808	0.0163107	0.0030062	0.0597724	0.02593508	0.01388864	0.0856963	0.0461749	0.11371	0.134627	0.0976522	0.029308	0.0669222	0.0095076	0.0282401	0.0641297	0.0160534	0.0409091	0.0616483	0.0188774	0.186544	0.007382618	58.75578	0.526377	0.817681	1.08206	1.57388	0.268011	0.166948	0.107595	0.141598	0.174165	0.141683	0.02127125	0.3470702
16000	-251.984	-249.1904	-2.793615	2.733024	0.0035482	0.00792798	0.0515654	0.103584	0.160395	0.241764	0.0417058	0.229047	0.213884	0.0288129	0.16504	0.00202141	0.250627	0.121389	0.472156	0.0203149	0.1473368	0.04522601	0.0132014	0.0454555	0.00206464	0.118739	0.0623002	0.00221596	0.0492183	0.00885447	0.0314005	0.0179048	0.0768934	0.256816	0.235984	0.0396613	0.0392902	0.008337039	84.93425	0.367492	0.715586	1.08084	1.83608	0.219105	0.215948	0.110402	0.0629134	0.193077	0.198554	0.05356305	0.1556491
16100	-239.1265	-246.545	7.418483	5.789255	0.124249	0.229711	0.0843168	0.0518597	0.00719408	0.0556247	0.0133214	0.0420923	0.150675	0.0577639	0.011234	0.0209561	0.234712	0.0513436	0.0704973	0.00276468	0.05506581	0.02666027	0.0245912	0.0818036	0.103473	0.0437386	0.0368318	0.0325455	0.0377279	0.000233692	0.0554555	0.0100784	0.0354175	0.0422866	0.0586471	0.0353023	0.401868	0.01053741	58.7719	0.531886	0.820711	1.08172	1.56568	0.288396	0.198802	0.113562	0.0922151	0.175904	0.131121	0.03719769	0.2832814
16200	-238.0396	-243.7578	5.718167	3.109507	0.0212037	0.132565	0.0494792	0.0063267	0.0043682	0.0597971	0.0602249	0.107815	0.0131824	0.014535	0.240278	0.0297443	0.0927284	0.0655973	0.11949	0.0631111	0.07251636	0.002388008	0.0115194	0.215831	0.16544	0.0186384	0.148574	0.0186261	0.0986582	0.0135858	0.0368088	0.0489808	0.0295875	0.0152594	0.157193	0.0207952	0.000501811	0.01581556	182.1163	0.39756	0.737416	1.08301	1.78202	0.301365	0.158528	0.0959478	0.0961041	0.173352	0.174704	0.01820357	0.8688165
16300	-241.9718	-247.0341	5.06223	2.70749	0.0130442	0.425861	0.316346	0.00936791	0.0526645	0.0877233	0.241657	0.417057	0.211974	0.125897	0.0911896	0.117348	0.093413	0.0427097	0.374011	0.420398	0.2135635	0.07137358	0.0414178	0.0558266	0.0170021	0.0192806	0.0482405	0.0701317	0.104126	0.0256638	0.00897114	0.19264	0.00142255	0.0988341	0.118837	0.044715	0.152891	0.02121133	14.31263	0.365286	0.713928	1.08063	1.84015	0.286159	0.147805	0.0989774	0.121799	0.182278	0.162983	0.09258491	0.2291014
