Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1135	0	-45.76627	-82.95738	37.19111	1.099903	0.0089337	0.0278513	0.00658255	0.0052775	0.0425312	0.0471195	0.00144157	0.00400056	0.02269797	0.03619311	0.0448711	0.0539075	0.100381	0.0579804	0.0635713	0.00972871	0.0624255	0.00378564	0.0734799	0.0142928	0.0362793	0.0566642	0.0667577	0.186385	0.16949	0.005370706	24.07723	0.156445	0.50485	1.01476	2.32394	0.0401123	0.420556	0.0292384	0.139726	0.340313	0.0300546	0.04156382	0.1292159
1136	0	-61.42317	-87.61117	26.188	0.7425288	0.000327874	0.0201033	0.148975	0.00971297	0.424826	0.00458491	0.178639	0.0945304	0.1143589	0.1769677	0.0597136	0.0917977	0.0260876	0.0157625	0.0430602	0.134441	0.035589	0.0226275	0.0167209	0.0233972	0.191044	0.0230744	0.115836	0.180002	0.0208466	0.01156124	3.227108	0.0832858	0.382924	0.939663	2.59413	0.0515079	0.500604	0.0190631	0.0515008	0.363544	0.0137795	0.188529	0.0613234
1137	0	-59.54187	-85.71726	26.17539	1.080411	0.0381207	0.0492636	0.0349954	0.09605	0.0370508	0.0980715	0.344384	0.0339669	0.06747041	0.1501899	0.0157378	0.0302383	0.0539164	0.0138059	0.226286	0.0535765	0.12586	0.00532995	0.0759448	0.254845	0.0135022	0.0160033	0.00436297	0.0486404	0.0619498	0.02937801	5.329116	0.152713	0.499655	1.01214	2.33549	0.0371529	0.527611	0.0210879	0.0327608	0.310956	0.0704314	0.1795679	0.1636039
1138	0	-45.5404	-81.69858	36.15818	0.4049404	0.0070113	0.00495515	0.016468	0.0138193	0.0706691	0.00590896	0.011914	0.00490992	0.02513965	0.005249611	0.0197954	0.0328774	0.107352	0.0145176	0.0973385	0.0614181	0.0144063	0.00678325	0.227957	0.000687947	0.100661	0.0705482	0.000122824	0.222339	0.0231955	0.006881783	36.6236	0.0174336	0.185437	0.736572	3.06056	0.0477046	0.294366	0.00663008	0.124451	0.421436	0.105413	0.01213139	0.5672706
1139	0	-48.51143	-80.96267	32.45125	0.2525151	0.00265284	0.00681071	0.0116197	0.00161143	0.0127856	0.0180377	0.0595012	0.0359371	0.02238359	0.001386489	0.175587	0.01743	0.203774	0.00591606	0.0855736	0.0123724	0.000830913	0.00157163	0.0149249	0.00857932	0.0329306	0.121257	0.0070948	0.28315	0.0290073	0.01297315	94.798	0.00223105	0.0685123	0.50676	3.4225	0.0475467	0.335649	0.0212439	0.15539	0.366117	0.0740538	0.01435964	0.9034454
1140	0	-37.29753	-77.38413	40.0866	0.6203319	0.00748706	0.00204607	0.0134025	0.00492807	0.00549441	0.0106847	0.00229166	0.0465669	0.01381088	0.01330366	0.124458	0.119294	0.0535259	0.00333377	0.00650943	0.0172638	0.103928	0.00128524	0.0991861	0.094053	0.0112974	0.0123457	0.0157556	0.271666	0.0660975	0.002495479	28.52021	0.0573267	0.323387	0.891347	2.72794	0.0579595	0.407437	0.00053293	0.0925807	0.414082	0.0274085	0.01579914	0.1579503
1141	0	-52.35673	-87.16107	34.80434	0.9666529	0.0269537	0.0082022	0.00592133	0.000662511	0.0115914	0.0359448	0.0177564	0.0485632	0.02952582	-0.03437867	0.0253132	0.0305854	0.031194	0.25052	0.0165227	0.0152956	0.0768631	0.037516	0.0582107	0.176092	0.000770113	0.198806	0.0457837	0.0317688	0.00475951	0.05807563	13.47559	0.130253	0.466494	0.994247	2.40901	0.0347055	0.332155	0.0212649	0.16828	0.388979	0.0546151	0.02369696	2.450763
1142	0	-56.38957	-85.1277	28.73813	0.5564924	0.0634105	0.025605	0.111723	0.0321573	0.123551	0.0708229	0.0235011	0.0178295	0.06117463	0.02062456	0.0628429	0.0678786	0.112955	0.0324167	0.0686135	0.0181769	0.103313	0.00464439	0.148049	0.0115837	0.0135902	0.191338	0.0716895	0.064859	0.0280488	0.0131726	13.12569	0.0442776	0.287205	0.857389	2.81113	0.0438827	0.448364	0.00801264	0.101235	0.336329	0.0621763	0.03379716	0.3897546
1143	0	-49.72377	-81.61976	31.89599	2.780367	0.165924	0.0329747	0.0715564	0.0092161	0.0335908	0.0132079	0.0263256	0.00240368	0.05250223	0.1541126	0.0572006	0.00284132	0.0509401	0.158051	0.000615551	0.0776215	0.162841	0.00833802	0.145884	0.00485284	0.108901	0.050805	0.00668903	0.0814114	0.0830083	0.002754683	3.993931	0.371523	0.718594	1.08119	1.82869	0.0202016	0.362986	0.0312585	0.0853062	0.468924	0.0313232	0.1568673	0.0175606
1144	0	-49.96974	-79.90243	29.93269	0.5241286	0.0717621	0.00718878	0.0557358	0.0723698	0.00169998	0.0364227	0.155612	0.0802927	0.08627769	0.07488227	0.0597023	0.153284	0.00648983	0.0716133	0.0475882	0.010629	0.0389064	0.00482487	0.17494	0.134617	0.0171053	0.0365437	0.0327804	0.0715654	0.13941	0.001552351	10.51896	0.0379423	0.267376	0.837061	2.85762	0.0234054	0.506827	0.00255747	0.126149	0.314224	0.0268373	0.07643462	0.02030953
1145	0	-67.06028	-79.90899	12.84871	0.2577626	0.279392	1.001	0.466652	0.0932969	0.675351	0.684417	0.188873	0.122112	0.2582891	0.008452481	0.0719381	0.0503711	0.108254	0.0629799	0.00576302	0.00907316	0.124265	0.00382618	0.273277	0.0678673	0.00259932	0.054991	0.00558091	0.0938284	0.0653859	0.1228831	1.177119	0.00249345	0.0723504	0.517572	3.40758	0.0450641	0.434537	0.00221182	0.132565	0.342518	0.0431042	0.1313356	0.9356421
1146	0	-42.71832	-80.93793	38.21961	0.6541417	0.00626472	0.00867997	0.0133442	0.000459036	0.0179852	0.00687623	0.00696024	0.0124157	0.02600147	0.06640082	0.191214	0.0230327	0.0647765	0.0303476	0.100185	0.0205518	0.0778655	0.00516005	0.0514602	0.0200324	0.013132	0.000209428	0.0235322	0.281459	0.0970418	0.005830747	23.94841	0.0644332	0.341065	0.906613	2.68789	0.0591995	0.360589	0.0268499	0.0655892	0.412406	0.0753667	0.07223157	0.08072297
1147	0	-48.46176	-84.94988	36.48812	0.3976968	0.0200222	0.0587391	0.00711748	0.0292477	0.0347099	0.0128757	0.000793804	0.0296283	0.02613916	0.05338543	0.216288	0.0717602	0.0709631	0.000338245	0.127002	0.205429	0.0967461	0.0011711	0.0454001	0.0117857	0.0112796	0.038978	0.00990907	0.0820589	0.0108907	0.0006015659	20.32621	0.0163835	0.180033	0.728776	3.07481	0.0440002	0.327334	0.00944086	0.133687	0.372108	0.11343	0.053987	0.01114279
1148	0	-47.28167	-85.67725	38.39558	2.01168	0.00827551	0.00680918	0.0255154	0.00093113	0.00785456	0.0385649	0.0194346	0.00811152	0.009582525	0.1305475	0.0356475	0.0441046	0.0134354	0.0616691	0.100442	0.0627717	0.141219	0.0333087	0.069325	0.0439267	0.115239	0.0555948	0.0462462	0.114441	0.062629	0.01601942	11.92202	0.294665	0.65625	1.07028	1.97881	0.0681253	0.413696	0.00175174	0.141736	0.31756	0.0571313	0.146567	0.1092976
1149	0	-69.53316	-83.75764	14.22447	0.1352948	0.119379	0.321721	0.538579	0.100294	0.2239	0.205031	0.491212	0.768609	0.24656	0.1551695	0.0651726	0.27066	0.00451908	0.0501002	0.0860556	0.045203	0.0388844	0.0259413	0.00353143	0.00773016	0.0446709	0.0750318	0.00471802	0.264819	0.0129618	0.09875769	3.953738	1.9482e-05	0.00653305	0.197166	3.79628	0.0548289	0.496725	0.0344406	0.0954175	0.248279	0.0703095	0.2539272	0.3889213
1150	0	-41.71569	-79.74855	38.03287	1.426115	0.0334525	0.0138926	0.0277086	0.00241934	0.0065014	0.0293321	0.0303676	0.0018014	0.02593875	0.05980144	0.0692647	0.00179583	0.109188	0.128943	0.0602212	0.00996431	0.0802441	0.00948372	0.0923935	0.0502048	0.195289	0.0623027	0.0125148	0.108706	0.00948414	0.006717588	15.05672	0.21368	0.575778	1.04577	2.16477	0.0395384	0.515537	0.0110698	0.112995	0.28272	0.0381391	0.06651903	0.1009875
1151	0	-63.31593	-87.19938	23.88345	0.2333049	0.0548775	0.13776	0.486083	0.0772902	0.0537934	0.084527	0.0156055	0.0171925	0.1844325	0.2052188	0.0155914	0.0576474	0.0416898	0.0200032	0.121708	0.0598823	0.172007	0.0153806	0.0267893	0.104235	0.0204728	0.109402	0.00720141	0.211374	0.0166152	0.006910424	4.449596	0.00142282	0.0549268	0.464931	3.47872	0.0402832	0.365263	0.0433793	0.11649	0.31978	0.114803	0.2121293	0.03257648
1152	0	-55.1063	-82.47007	27.36377	0.172547	0.0433733	0.0546381	0.18056	0.0352	0.0773825	0.0159465	0.0460426	0.0722403	0.09604885	0.02592816	0.0971649	0.216395	0.0890523	0.0240595	0.0710949	0.175786	0.118136	0.00639895	0.00650945	0.00163717	0.0241786	0.0905934	0.00161004	0.0465998	0.0307837	0.01215374	13.66128	0.000176996	0.019588	0.308347	3.67189	0.0625115	0.404217	0.000263897	0.105369	0.395898	0.0317401	0.0380819	0.3191475
1153	0	-54.72327	-83.91828	29.19501	0.3193181	0.0886595	0.0326859	0.0539268	0.0969135	0.0426853	0.00199621	0.0524811	0.0520766	0.05048497	0.01885244	0.0873075	0.0509298	0.0192713	0.0777998	0.0602179	0.00874319	0.223466	0.0145679	0.0710156	0.128978	0.109962	0.0230738	0.0549732	0.0572686	0.0124262	0.0003731143	20.18578	0.0069926	0.119582	0.626863	3.24656	0.0606124	0.400558	0.000469146	0.14526	0.330691	0.0624098	0.01922556	0.01940721
1154	0	-53.97735	-86.20012	32.22277	0.651604	0.0422955	0.0143792	0.0220197	0.0193769	0.0215567	0.0517791	0.0103316	0.0347587	0.0620629	0.03245631	0.0627168	0.127217	0.0686598	0.133313	0.0197635	0.0220755	0.0348079	0.0484483	0.19216	0.0962392	0.0148521	0.124558	0.000609093	0.0219228	0.0326571	0.006072627	22.48157	0.0638966	0.339772	0.905524	2.69081	0.027267	0.425311	0.00360882	0.117728	0.399878	0.0262079	0.03852894	0.1576121
1155	0	-40.17789	-82.89031	42.71242	0.4702038	0.000771491	0.00686469	0.0200897	0.00204306	0.00296122	0.0106427	0.00193359	0.00184968	0.004373532	0.005371871	0.041692	0.011117	0.0821438	0.0554821	0.0273499	0.0997664	0.094168	0.00317483	0.0180408	0.0172833	0.018306	0.210406	0.00340237	0.29908	0.018588	0.009522855	79.7626	0.0280072	0.232019	0.797316	2.94266	0.00562982	0.355177	0.0196087	0.099434	0.482924	0.0372273	0.01489473	0.6393441
1156	0	-48.9464	-81.83549	32.88909	2.673841	0.040428	0.00124734	0.00472871	0.0250839	0.0387132	0.0399582	0.0389182	0.00777584	0.02715393	0.0813755	0.101612	0.0815721	0.0199761	0.0623072	0.0642346	0.175356	0.168222	0.00363736	0.0313054	0.0352694	0.0141378	0.0380062	0.0877615	0.0886215	0.0279799	0.01702944	16.04868	0.362342	0.711705	1.08035	1.8456	0.0414485	0.378483	0.0169574	0.138025	0.354056	0.0710304	0.09840495	0.1730548
1157	0	-48.46684	-79.62651	31.15967	0.5102917	0.0142458	0.088606	0.166399	0.0274015	0.03002	0.0478056	3.62744e-05	0.0050669	0.04013091	0.02817215	0.201537	0.00330261	0.0322493	0.0036126	0.00215605	0.0672991	0.0525803	0.0105439	0.0539509	0.0232434	0.0201729	0.283785	0.0263702	0.193163	0.0260344	0.006252477	14.70099	0.0353108	0.258581	0.827615	2.87849	0.0485331	0.504049	0.021029	0.0939238	0.291534	0.0409312	0.03442463	0.181628
1158	0	-41.259	-80.55344	39.29444	0.5566806	0.0219275	0.0211708	0.00872563	0.00043247	0.00306177	0.00796287	0.00839261	0.00789667	0.01650442	0.02201243	0.0794744	0.145841	0.109435	0.0877037	0.038022	0.0376946	0.0525131	0.00481702	0.0487534	0.0647016	0.111851	0.0316659	0.00641724	0.14956	0.0315497	0.01737299	59.13018	0.0443151	0.287317	0.8575	2.81087	0.04481	0.45618	0.0211222	0.121761	0.328951	0.027176	0.03938542	0.441102
1159	0	-46.92306	-84.18592	37.26286	2.180609	0.0101916	0.000248583	0.0109377	0.00683304	0.0228463	0.00572006	0.0145337	0.0297965	0.01626494	-0.004933201	0.0714801	0.134265	0.0722633	0.0265103	0.0821236	0.0434195	0.00410152	0.00195008	0.0199329	0.00527457	0.038068	0.207814	0.00627745	0.158206	0.128314	0.05803203	18.03714	0.313921	0.672941	1.07392	1.93922	0.0518024	0.414557	0.0104602	0.0642661	0.413782	0.0451331	0.05309883	1.092906
1160	0	-39.72034	-83.47902	43.75868	0.6815635	0.00440572	0.00838472	0.00925188	0.00219521	0.00254516	0.00568435	0.0029197	0.00353707	0.005171919	-0.003212059	0.0151789	0.221754	0.0591207	0.0677793	0.0871932	0.0355251	0.0203709	0.00103805	0.225746	0.0449221	0.0486677	0.0168787	0.0475106	0.0835661	0.0247485	0.01241862	76.87747	0.0702554	0.3547	0.91784	2.6572	0.0113508	0.439858	0.0167601	0.118263	0.391259	0.0225092	0.009206562	1.348888
1161	0	-50.98091	-84.05679	33.07588	2.227628	0.029562	0.00786796	0.00396188	0.120351	0.0420178	0.00561321	0.0216958	0.0243748	0.03324723	0.0416104	0.0187529	0.02852	0.0968718	0.0906701	0.0215143	0.0110952	0.0788561	0.0103238	0.0231822	0.0996869	0.0439425	0.104537	0.0325583	0.152553	0.186936	0.006106845	13.83034	0.319012	0.677224	1.07477	1.929	0.0452693	0.385613	0.0284972	0.0752294	0.395919	0.0694719	0.04771724	0.1279798
1162	0	-52.77048	-81.1818	28.41132	0.4533647	0.0197488	0.058787	0.00421205	7.78723e-05	0.11971	0.112281	0.0540459	0.0674184	0.08592744	0.03746016	0.0729303	0.0972286	0.0312212	0.0172282	0.0272937	0.0670981	0.00307521	0.000846472	0.0010223	0.0174959	0.0813244	0.0539985	0.004865	0.510006	0.0143661	0.0007035439	23.46234	0.0251052	0.220385	0.783128	2.97138	0.0338182	0.515173	0.0104971	0.0988333	0.309164	0.0325142	0.0381637	0.0184349
1163	0	-75.88655	-97.19358	21.30703	0.4311285	0.173245	0.0317096	0.148754	0.0450197	0.172253	0.028762	0.238071	0.124117	0.1059467	-0.1143923	0.0284071	0.0038401	0.00742261	0.149935	0.077816	0.0429152	0.0642234	0.0704717	0.108746	0.102879	0.0298043	0.0259857	0.0455813	0.176299	0.0656747	0.2318331	4.210536	0.0214493	0.204603	0.762882	3.01107	0.0722349	0.454368	0.0963503	0.0139322	0.342505	0.02061	0.1174408	1.974042
1164	0	-56.69798	-84.10207	27.40409	0.5528112	0.00549198	0.0766184	0.119216	0.0724196	0.0161867	0.0728052	0.0679479	0.0118611	0.09923804	0.06181558	0.0375597	0.0568691	0.05011	0.18553	0.00891586	0.0197515	0.0863683	0.00240213	0.125242	0.126068	0.0563694	0.028724	0.0655785	0.148532	0.00198026	0.1367872	5.905593	0.0435456	0.285001	0.855193	2.81626	0.113039	0.344189	0.0352542	0.10555	0.335798	0.0661692	0.1986028	0.6887476
1165	0	-50.10172	-84.36649	34.26477	0.2927258	0.00302306	0.00539099	0.0428528	0.0064481	0.018108	0.0108734	0.0288848	0.000721766	0.01900208	0.0103032	0.129172	0.00857891	0.0986359	0.0201007	0.036042	0.0677457	0.0139866	0.00149128	0.00834414	0.0520966	0.0465776	0.211879	0.0268855	0.159747	0.118717	0.02227458	64.30069	0.00472382	0.0988495	0.583382	3.31304	0.0123802	0.472573	0.0109457	0.0617785	0.428979	0.0133433	0.03257778	0.6837354
1166	0	-60.87911	-87.34782	26.46871	4.641044	0.0639533	0.0157973	0.0317051	0.0265155	0.0156574	0.0808193	0.144863	0.10267	0.06535469	0.1226582	0.0514091	0.00221275	0.0873402	0.0664847	0.00280517	0.0774065	0.105914	0.0117357	0.0343172	0.0427473	0.239906	0.0837528	0.141454	0.0372253	0.0152892	0.03465781	5.436526	0.48645	0.794818	1.08387	1.63487	0.0416019	0.362974	0.0421806	0.159865	0.280491	0.112887	0.157316	0.2203069
1167	0	-53.76048	-81.40086	27.64038	1.012696	0.00865468	0.00492904	0.0628218	0.0127274	0.0582151	0.0442882	0.00500044	0.0510574	0.07478246	0.02912524	0.118056	0.168579	0.00316221	0.0104989	0.0782173	0.0220235	0.134143	0.00663361	0.0819712	0.0145875	0.0168999	0.0482895	0.00373339	0.22049	0.0727153	0.03044321	33.06068	0.13948	0.480535	1.00207	2.37791	0.0436235	0.492281	0.0153196	0.0404816	0.335027	0.0732669	0.05956846	0.5110627
1168	0	-54.41495	-85.74616	31.33121	0.2256507	0.0713032	0.0156122	0.0756236	0.0183846	0.0285991	0.00605404	0.0106475	0.0171336	0.0675631	0.05094081	0.044205	0.0770842	0.00720928	0.0223034	0.0224735	0.0116926	0.06753	0.00541501	0.0507978	0.0800095	0.0833685	0.286946	0.0299952	0.193218	0.0177524	0.03624047	20.78464	0.00116417	0.0497595	0.447251	3.50183	0.038083	0.47741	0.0305473	0.0589619	0.363551	0.0314468	0.08718128	0.4156909
1169	0	-48.49794	-81.64354	33.1456	0.8528904	0.0287181	0.0287475	0.0768086	0.0359345	0.00439795	0.018988	0.0292061	0.00199157	0.04619039	0.06868023	0.104562	0.0673646	0.0158384	0.0888472	0.0315127	0.00590827	0.0633406	0.00308628	0.377929	0.00212739	0.0156179	0.139158	0.00913432	0.0678436	0.00773057	0.005951186	18.08193	0.106753	0.427587	0.970598	2.49506	0.0311066	0.45721	0.0393137	0.181281	0.276406	0.0146823	0.07463141	0.07974103
1170	0	-45.06407	-81.923	36.85894	2.041448	0.00715048	0.0124804	0.00125361	0.00887656	0.0303694	0.00732301	0.00721913	0.00478695	0.009951298	-0.01451166	0.0513548	0.136411	0.118944	0.0287374	0.10114	0.0227752	0.0305087	0.00401942	0.00939378	0.197698	0.0367924	0.0709433	0.00882498	0.145629	0.0368275	0.03074691	41.7771	0.298173	0.65935	1.07099	1.97148	0.0278575	0.389853	0.0415425	0.140413	0.336729	0.0636046	0.01623525	1.893836
1171	0	-46.98417	-77.63768	30.65351	1.059186	0.0248547	0.0205154	0.0490438	0.103537	0.0336198	0.0200615	0.0512544	0.062726	0.03857627	0.1340782	0.188818	0.163655	0.0589579	0.0625724	0.0845523	0.0145477	0.113701	0.00580496	0.0853152	0.0219887	0.00414103	0.00793319	0.00463364	0.121858	0.0615215	0.02709035	8.926661	0.14861	0.493846	1.00915	2.34839	0.027478	0.422636	0.00257262	0.0611958	0.42443	0.0616871	0.1611685	0.1680871
1172	0	-53.05213	-81.11113	28.059	0.4162807	0.0372392	0.0187248	0.0767527	0.041192	0.0165144	0.073304	0.0944802	0.0256742	0.02657411	-0.03442068	0.162223	0.106776	0.0128965	0.0144312	0.00390962	0.0756956	0.159432	0.0122613	0.0290435	0.103867	0.0594529	0.0662275	0.0161515	0.176574	0.00105905	0.0633017	7.414424	0.0191315	0.19381	0.748314	3.03875	0.0196681	0.424502	0.0219551	0.170105	0.338999	0.0247702	0.02888102	2.19181
1173	0	-60.17806	-87.86556	27.68751	0.6219123	0.0219729	0.0560983	0.0469173	0.0653891	0.0292611	0.0102614	0.0834061	0.0255079	0.08102772	0.06132887	0.230985	0.018492	0.0562007	0.0628201	0.0516884	0.0176391	0.180406	0.0538144	0.0202442	0.00698292	0.025657	0.0728993	0.0416744	0.000221185	0.160275	0.02137026	24.64003	0.0576566	0.324235	0.892099	2.72601	0.0227045	0.480472	0.000620483	0.142533	0.26419	0.0894794	0.08269913	0.2584097
1174	0	-46.67474	-85.52158	38.84684	0.523856	0.00615693	0.00537943	0.0113049	0.00324598	0.0126974	0.0132345	0.0124657	0.0542263	0.02604154	0.03657841	0.117389	0.0215844	0.0390208	0.129054	0.169581	0.000582209	0.0366109	0.0110936	0.109868	0.119653	0.0148646	0.0134307	0.0038683	0.180539	0.0328601	0.000596852	27.14879	0.03789	0.267205	0.836879	2.85803	0.0675423	0.521911	0.0148517	0.13916	0.226084	0.0304511	0.03717526	0.01605509
1175	0	-49.8274	-88.08851	38.26111	2.090939	0.00726793	0.00615014	0.0207971	9.61013e-05	0.00597858	0.00222799	0.00289332	0.00629814	0.004786744	-0.03124969	0.0498163	0.0369699	0.0921665	0.171677	0.180834	0.000342499	0.169693	0.00753099	0.0359962	0.0286004	0.0377586	0.0134355	0.0715456	0.0601112	0.0435217	0.1222641	21.05124	0.303894	0.664348	1.07211	1.95965	0.0225307	0.316056	0.0762649	0.0878625	0.439115	0.0581714	0.09101443	1.343349
1176	0	-50.78919	-83.93912	33.14993	0.614445	0.0372636	0.0719581	0.0346553	0.00243959	0.00772476	0.0398562	0.00420012	0.145665	0.05312675	0.08591678	0.0590681	0.0417567	0.0481086	0.0399388	0.0574063	0.0918436	0.123557	0.00584792	0.207879	0.0205929	0.146406	0.0495637	0.0126484	0.0716369	0.0237464	0.005782388	6.882597	0.0561004	0.320207	0.888513	2.73518	0.0548911	0.296106	0.0039119	0.0559239	0.549806	0.0393606	0.09169917	0.06305823
1177	0	-44.95444	-78.49932	33.54488	1.200676	0.00345399	0.0123427	0.045511	0.00920787	0.0715137	0.0119082	0.0501323	0.036891	0.02781256	0.07376422	0.238757	0.073309	0.108431	0.0465381	0.0320199	0.0104961	0.0729083	0.00254001	0.0600207	0.0173136	0.0325705	0.0308534	0.0246785	0.242518	0.00704613	0.02327558	14.3163	0.175176	0.52975	1.02666	2.26842	0.0747694	0.428978	0.00690264	0.0699869	0.35885	0.060513	0.0970398	0.239856
1178	0	-54.10377	-77.14402	23.04025	3.98238	0.165667	0.00324969	0.0948792	0.0895693	0.0155519	0.112486	0.241306	0.0902634	0.1192439	0.06708911	0.307673	0.111221	0.000504685	0.0322732	0.021662	0.0292119	0.0545165	0.00174412	0.02223	0.0387863	0.136935	0.0957908	0.0106988	0.113261	0.0234922	0.01394356	4.211464	0.453392	0.774598	1.0844	1.68761	0.0330421	0.466775	0.00295402	0.152563	0.270096	0.0745698	0.08103267	0.1720733
1179	0	-54.63729	-82.15031	27.51302	0.7070348	0.00819951	0.0324561	0.0641495	0.0295266	0.00704202	0.185818	0.00771301	0.0133316	0.03646202	0.0727209	0.0496057	0.0233518	0.118539	0.071508	0.0768639	0.0110526	0.0546667	0.00261144	0.0130916	0.15013	0.181782	0.0388331	0.00132098	0.146539	0.0601038	0.1445868	11.43719	0.0756915	0.366831	0.927448	2.63003	0.0827386	0.402118	0.00342675	0.0377834	0.451809	0.0221246	0.2173077	0.6653552
1180	0	-47.53695	-81.34422	33.80727	0.3251289	0.0338514	0.00749266	0.00588175	0.035352	0.00609844	0.0225995	0.00238002	0.00700534	0.03135468	-0.003629071	0.064023	0.0239972	0.128967	0.051714	0.0577966	0.0553356	0.0446981	0.00304286	0.00378367	0.0108576	0.01749	0.232364	0.0103985	0.248685	0.0468469	0.01708399	57.97661	0.00755359	0.124132	0.635687	3.23263	0.0220824	0.503464	0.00170768	0.141076	0.307708	0.0239612	0.01345492	1.269721
1181	0	-41.77258	-77.91295	36.14037	1.143322	0.0041214	0.0119213	0.0219192	0.00461451	0.00140564	0.0393687	0.0280492	0.000845453	0.01343589	0.004610812	0.0869554	0.101587	0.0372916	0.00360444	0.0248915	0.0535804	0.0314151	0.00924364	0.252223	0.0115866	0.170957	0.0148018	0.00182675	0.197358	0.0026775	0.01967251	48.13915	0.164632	0.515964	1.02021	2.29919	0.0204537	0.488038	0.00103739	0.12185	0.31561	0.053012	0.02428333	0.8101244
1182	0	-54.26799	-80.02072	25.75273	0.745195	0.0905462	0.0090686	0.0517091	0.0575187	0.0491522	0.100311	0.0956114	0.258983	0.07996835	0.03298124	0.173469	0.0177641	0.0870496	0.120943	0.142557	0.0206701	0.0301952	0.00724812	0.0067936	0.00878819	0.0737255	0.000590439	0.0147855	0.29461	0.000810849	0.04342424	7.689858	0.0838564	0.384096	0.94053	2.59152	0.0659876	0.491233	0.000856457	0.105611	0.318484	0.0178283	0.07640548	0.5683393
1183	0	-60.52992	-84.07042	23.54051	0.1522686	0.0381057	0.145054	0.00643236	0.0621384	0.16445	0.288209	0.113582	0.0272929	0.2166729	0.1400213	0.00845417	0.391749	0.00233901	0.0252337	0.0504102	0.105823	0.0309668	0.00625935	0.00605546	0.0313523	0.0817099	0.0514179	0.0668423	0.130544	0.010844	0.008566577	7.623648	6.08937e-05	0.0115243	0.248658	3.73976	0.0283462	0.443261	0.0148408	0.105456	0.383687	0.024409	0.1485879	0.05765326
1184	0	-56.17395	-78.74108	22.56713	0.9203512	0.0271395	0.136433	0.151356	0.0569293	0.068789	0.144169	0.106879	0.174266	0.08599516	0.1017885	0.0668653	0.0180612	0.00715165	0.198603	0.00745876	0.0432137	0.0134939	0.00108204	0.054202	0.00903434	0.00201247	0.208757	0.000633776	0.314436	0.0549954	0.07014458	11.09928	0.120801	0.451429	0.985438	2.44233	0.0382011	0.384446	0.0115573	0.133757	0.370571	0.0614673	0.1719331	0.407976
1185	0	-43.75612	-79.8002	36.04408	2.56516	0.0107567	0.002632	0.0103397	0.0116349	0.00999495	0.0508808	0.0136088	0.0162995	0.02819673	0.03555339	0.0695018	0.0502289	0.0208013	0.0289611	0.00938153	0.0145571	0.175458	0.0105282	0.0822912	0.0204454	0.0618058	0.104443	0.000602294	0.33996	0.0110344	0.04113809	11.05468	0.352549	0.704204	1.07933	1.86392	0.0416694	0.358421	0.0671372	0.0944487	0.399927	0.0383961	0.07669148	0.5364101
1186	0	-63.67469	-81.8397	18.16501	1.460047	0.064652	0.0204167	0.0287039	0.0542714	0.389196	0.0566985	0.11474	0.274604	0.12977	0.008676308	0.0474109	0.0100865	0.00968863	0.0297055	0.00793686	0.116167	0.0837333	0.0148595	0.0716147	0.188616	0.0262409	0.00338068	0.00447381	0.241316	0.14477	0.1070911	24.0749	0.219084	0.581768	1.04799	2.15116	0.0411881	0.414754	0.00184983	0.11365	0.317587	0.11097	0.1157674	0.9250539
1187	0	-58.29722	-84.40141	26.10419	1.258342	0.0355753	0.0168815	0.107441	0.131244	0.0749771	0.138665	0.0965593	0.0304525	0.04766968	0.05660262	0.109649	0.0531259	0.0211731	0.043954	0.12759	0.046588	0.00141392	0.0110736	0.0423	0.00550232	0.149464	0.0111689	0.0589598	0.266171	0.0518672	0.02949842	7.351481	0.185467	0.542677	1.0324	2.23946	0.0272895	0.552279	0.0148497	0.0608389	0.244542	0.100201	0.08610104	0.3426023
1188	0	-45.5531	-80.81222	35.25912	2.655501	0.0128575	0.00127501	0.0280082	0.00785761	0.00742997	0.016113	0.0241299	0.0234658	0.0140685	0.03956184	0.0854966	0.035081	0.06193	0.0699825	0.00911189	0.170563	0.0687964	0.0308628	0.146069	0.0323171	0.0793371	0.0175763	0.00186177	0.177878	0.0131353	0.08241236	19.02602	0.360721	0.710474	1.08019	1.84861	0.0215453	0.400214	0.000931778	0.107947	0.396751	0.0726107	0.1219742	0.675654
1189	0	-56.06999	-82.75074	26.68075	2.895564	0.0541871	0.0471005	0.0135683	0.070522	0.0706799	0.0940426	0.0723271	0.0194814	0.05027971	-0.007096189	0.0954714	0.301111	0.0252954	0.0281411	0.0652088	0.00815424	0.0437833	0.0294564	0.121157	0.00459207	0.040117	0.036941	0.00836908	0.109123	0.0830791	0.1291263	7.817372	0.381018	0.725577	1.08195	1.81146	0.0601438	0.433955	0.0543331	0.092779	0.326763	0.0320261	0.1220301	1.058151
