Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
43200	-213.4477	-234.6516	21.20386	0.8507393	0.0699192	0.000162766	0.00705227	0.0162344	0.0505146	0.00133133	0.14961	0.0690206	0.0569997	0.0223507	0.0378614	0.0854524	0.0143569	0.00847676	0.05928361	0.02143847	0.00534633	0.0224909	0.0349781	0.0278444	0.128108	0.00463538	0.00702694	0.0995419	0.240003	0.140945	0.00151358	0.0462204	0.0216834	0.0892382	0.130424	0.004905249	105.5153	0.106301	0.426787	0.97008	2.49683	0.152668	0.157399	0.236891	0.0549977	0.275888	0.122156	0.02634372	0.1862018
43300	-220.0047	-240.3219	20.31721	1.174282	0.0016265	0.00378115	0.105288	0.0369987	0.10746	0.0127615	0.105978	0.200026	0.0694409	0.0851508	0.0682228	0.0790685	0.110856	0.00229765	0.0821706	0.04656754	0.0105635	0.0695003	0.0239906	0.00700338	0.0707172	0.000101991	0.0407216	0.10629	0.251426	0.0777228	0.0171972	0.00657407	0.0983314	0.155761	0.0640979	0.05755636	17.04659	0.170361	0.523526	1.02379	2.28232	0.126405	0.158129	0.317438	0.0799003	0.267997	0.050131	0.1041239	0.552768
43400	-227.4915	-237.2313	9.739813	2.175365	0.214729	0.317585	0.117001	0.22335	0.0249341	0.0550449	0.566172	0.0828953	0.280067	0.111123	0.0339943	0.079263	0.363553	0.22346	0.1548548	0.1777132	0.0680574	0.0240186	0.00179391	0.0876784	0.05049	0.0040714	0.068036	0.00271162	0.292964	0.0690868	0.0144675	0.0166329	0.105048	0.0645338	0.13041	0.01396535	8.968746	0.313346	0.672454	1.07382	1.94038	0.154793	0.193346	0.162799	0.111962	0.316798	0.0603019	0.1916785	0.07285816
43500	-244.8924	-242.4754	-2.416965	0.2467412	0.0665587	0.00781962	0.379843	0.144464	0.659043	0.147474	0.155286	0.515897	0.0278264	0.333392	0.53258	0.275526	0.00639327	0.715939	0.3066288	0.009985409	0.0800807	0.0881133	0.0521626	0.00129368	0.185172	0.0103914	0.176755	0.0154417	0.0603373	0.106433	0.0158348	0.0891397	0.0154506	0.0382111	0.0651838	0.02719043	40.10365	0.00196334	0.0643468	0.494563	3.43913	0.125689	0.154946	0.224681	0.0382142	0.381125	0.0753441	0.03717584	0.7314006
43600	-210.3042	-232.864	22.55979	0.8482296	0.0266812	0.0307215	0.0111809	0.0739212	0.0431004	0.0136882	0.0213757	0.0229422	0.0463803	0.0229319	0.0652314	0.326912	0.100109	0.0142159	0.06210004	0.02759028	0.0100335	0.123031	0.00867537	0.0861581	0.0600071	0.00838276	0.00809023	0.197112	0.0538715	0.176668	0.00403201	0.00365995	0.0411079	0.119087	0.100084	0.01724932	29.69297	0.105772	0.42585	0.969472	2.49891	0.169026	0.174361	0.195595	0.0716266	0.231938	0.157453	0.04483961	0.3846894
43700	-198.3624	-231.3973	33.03489	0.6404533	0.00733732	0.00771131	0.00192525	0.00854001	0.0282846	0.00661106	0.0195652	0.0253567	0.00835194	0.00207283	0.0105222	0.0360766	0.0328187	0.00793985	0.01668615	0.01297509	0.128905	0.0612383	0.0723151	0.110518	0.0971442	0.00290707	0.0981887	0.0215659	0.0698907	0.232434	0.00731796	0.00146775	0.0278692	0.0243061	0.0439326	0.002152413	129.3253	0.0615445	0.334026	0.900633	2.7038	0.115552	0.173185	0.25338	0.0611439	0.28332	0.113419	0.0151275	0.1422848
43800	-211.9839	-229.4129	17.42894	1.277338	0.059686	0.110955	0.0973774	0.109412	0.0262241	0.0463969	0.0693605	0.449817	0.0429017	0.142977	0.0605581	0.0330295	0.0248341	0.149011	0.1178217	0.1661792	0.0129071	0.0580593	0.0817428	0.0551817	0.0581832	0.00607783	0.0308677	0.038051	0.347856	0.0974688	0.00831919	0.00636866	0.00625956	0.0347478	0.15791	0.004148185	10.02839	0.188789	0.546747	1.03415	2.23032	0.117265	0.229376	0.224817	0.0794988	0.268802	0.0802407	0.1703274	0.02435418
43900	-205.4297	-236.9659	31.53621	0.6913484	0.00205836	0.0065028	0.0184216	0.00306034	0.026864	0.0261551	0.0452265	0.082417	0.00112055	0.00791879	0.0457773	0.0397441	0.00519051	0.0204631	0.02611339	0.01273787	0.0631671	0.0289704	0.0569896	0.20037	4.07347e-05	0.00845232	0.0104953	0.026118	0.0682302	0.0967726	0.00202927	0.0139273	0.138404	0.10817	0.177864	0.000833327	59.0508	0.0723413	0.359419	0.92162	2.64662	0.181447	0.186977	0.278246	0.0160172	0.256182	0.0811299	0.01357119	0.06140411
44000	-244.2132	-248.3859	4.172649	0.3148169	0.226708	0.202496	0.0295776	0.0327118	0.180185	0.152678	0.000559047	0.0135975	0.413309	0.280641	0.0869822	0.981982	0.00821212	0.0468892	0.2189368	0.02440786	0.00639299	0.10197	0.0306912	0.0675166	0.148334	0.0513145	0.0722246	0.041987	0.0519958	0.0931272	0.0365756	0.0737798	0.0165904	0.128545	0.078956	0.001556115	35.28163	0.00657396	0.11606	0.619867	3.2575	0.117484	0.134644	0.372086	0.0559768	0.264045	0.055764	0.02596397	0.05993363
44100	-205.2786	-231.9374	26.65876	2.385868	0.0518389	0.0370894	0.0477059	0.0352102	0.0300428	0.00081694	0.0318965	0.0207402	0.04916	0.00185143	0.0481445	0.0181801	0.00449716	0.118238	0.02948698	0.05395735	0.279515	0.00748883	0.0689167	0.000144691	0.111622	0.00896461	0.225368	0.0597396	0.0519629	0.0863545	0.00041927	0.000337476	0.0251008	0.0340753	0.0399907	0.02724848	31.33676	0.335362	0.690637	1.07721	1.89679	0.129349	0.238147	0.258483	0.051956	0.26098	0.0610859	0.08120583	0.3355483
44200	-228.0301	-237.5247	9.494573	0.6464407	0.027106	0.0535881	0.330243	0.150063	0.253293	0.0441572	0.0801975	0.591704	0.206109	0.0742284	0.336202	0.0713135	0.0848182	0.179085	0.1980266	0.1515613	0.00722346	0.00541017	0.0949005	0.000548192	0.076266	0.0113069	0.102393	0.174365	0.0639556	0.099207	0.0134791	0.0277719	0.00243288	0.210777	0.109964	0.00924416	10.98308	0.0628063	0.337124	0.903281	2.69679	0.138641	0.135523	0.183224	0.106532	0.283676	0.152405	0.1608055	0.0574866
44300	-203.4276	-231.3997	27.97214	1.504441	0.03923	0.0217051	0.0585672	0.0279155	0.0214321	0.0359063	0.102888	0.106768	0.00335676	0.0296898	0.003075	0.0115091	0.00975743	0.0157619	0.03210759	0.02964469	0.136671	0.00530284	0.110224	0.109015	0.0736001	0.0244202	0.0640201	0.00262297	0.203174	0.0344784	0.00031481	0.0357316	0.0247813	0.129926	0.0457178	0.02754618	36.29471	0.226008	0.589294	1.05068	2.13402	0.110675	0.162889	0.250463	0.10712	0.277003	0.0918498	0.05719087	0.4816535
44400	-219.2267	-238.8985	19.67183	3.819467	0.110798	0.0350841	0.186502	0.181308	0.0139986	0.228406	0.022494	0.247686	0.00648582	0.0646545	0.0625759	0.121367	0.00513922	0.00583251	0.08047361	0.09661337	0.110855	0.0218899	0.0905944	0.0366261	0.0319351	0.0341178	0.0587586	0.0312517	0.0588539	0.339717	0.00168579	0.0476581	0.0534468	0.0288028	0.0538074	0.004783078	7.031963	0.444161	0.768725	1.08438	1.70273	0.20976	0.21482	0.269525	0.0219798	0.184918	0.0989981	0.1013964	0.04717205
44500	-223.0599	-236.1489	13.08896	0.3899268	0.04258	0.180562	0.23494	0.336917	0.144734	0.0901215	0.0903015	0.0418061	0.0368005	0.0754853	0.0127445	0.0439448	0.00208316	0.0140351	0.09069059	0.008543693	0.0153396	0.0501629	0.0163293	0.0776121	0.199384	0.00110277	0.0248959	0.0987389	0.124819	0.144622	0.00273693	0.0296146	0.135526	0.00592909	0.0731865	0.04539932	43.16955	0.0152884	0.174192	0.720146	3.09037	0.127038	0.252257	0.22572	0.0309141	0.245342	0.118729	0.05394302	0.8416163
44600	-227.5312	-235.9866	8.45537	0.7855035	0.0571511	0.0786595	0.63765	0.0482713	0.091098	0.000584982	0.16958	0.21401	0.108314	0.120937	0.477387	0.0743806	0.158996	0.0104239	0.1666204	0.1694069	0.0826683	0.084214	0.157137	0.0284817	0.0410527	0.033955	0.0473457	0.046703	0.021411	0.152691	0.000602718	0.0520864	0.0934997	0.0956613	0.0624898	0.03339237	12.88952	0.0924705	0.401231	0.952856	2.55344	0.169554	0.180428	0.219267	0.0674411	0.2226	0.140709	0.2027993	0.1646572
44700	-210.7238	-236.6376	25.91379	1.710415	0.0401411	0.0829957	0.0280109	0.169722	0.00551287	0.0893091	0.0438092	0.0907197	0.0266742	0.0455491	0.00979258	0.0227137	0.0564915	0.0150029	0.0679175	0.03861355	0.0442376	0.0296975	0.0325217	0.0575174	0.0247126	0.0289877	0.000665589	0.0530169	0.310898	0.175687	0.00494878	0.0347877	0.159194	0.0388283	0.00429964	0.002364161	16.0128	0.256075	0.620205	1.06071	2.06301	0.140488	0.176959	0.239365	0.0788535	0.213054	0.15128	0.04097771	0.05769384
44800	-214.1422	-237.6265	23.4843	0.42612	0.136368	0.0103024	0.0163256	0.0719571	0.153189	0.0209884	0.163681	0.089957	0.0387277	0.0975176	0.0116061	0.0765211	0.114688	0.103609	0.1055299	0.1152189	0.0418766	0.0330608	0.0250739	0.0718222	0.127139	0.0260217	0.0752264	0.0545864	0.150524	0.130795	0.00756142	0.00498078	0.019983	0.0866512	0.144697	0.007226845	10.8829	0.0206559	0.200984	0.758066	3.02029	0.12684	0.245801	0.21024	0.0298658	0.249673	0.137581	0.1224457	0.0590208
44900	-203.2219	-235.6687	32.44688	2.759357	0.00639683	0.0297945	0.0591392	0.0139666	0.0101182	0.0172178	0.0133736	0.027228	0.0234884	0.00653768	0.0183558	0.00573795	0.04823	0.0210538	0.0214873	0.04216983	0.0580653	0.0150723	0.176459	0.0447562	0.0509847	0.0374077	0.0223457	0.0823422	0.0182201	0.118821	0.00020281	0.0110805	0.196231	0.128825	0.0391866	0.007150562	58.08081	0.369744	0.717269	1.08104	1.83195	0.160407	0.231476	0.234395	0.0735868	0.177657	0.122477	0.04932039	0.1449819
45000	-208.6575	-236.1651	27.50758	2.548499	0.0275973	0.0878473	0.00713533	0.0523695	0.101203	0.00218925	0.0243764	0.113451	0.0673992	0.00987542	0.0452204	0.0224556	0.0267768	0.028924	0.03936645	0.08017353	0.0646824	0.017023	0.0297854	0.0784163	0.0792995	0.0353588	0.0151508	0.0694469	0.0107915	0.281143	0.0138268	0.0669243	0.10172	0.0286925	0.107739	0.05128851	15.83752	0.351007	0.703008	1.07916	1.86683	0.146607	0.204024	0.212972	0.0554603	0.320233	0.060703	0.131462	0.3901393
45100	-189.6681	-231.1101	41.44203	2.266182	0.0011818	0.0121625	0.00456746	0.00835217	0.00979099	1.31954e-05	0.006417	0.0198304	0.000970354	0.00639654	0.00441875	0.00448909	0.0040781	0.000588598	0.006411033	0.0009849182	0.150026	0.114655	0.0266945	0.00744458	0.11977	0.0089482	0.0170189	0.0229972	0.118051	0.0979954	0.0131217	0.0607904	0.00805671	0.13225	0.10218	0.007296802	179.2402	0.323105	0.68063	1.07542	1.92085	0.136292	0.168959	0.246698	0.0693947	0.261012	0.117644	0.00828172	0.8810732
45200	-224.0528	-239.695	15.64219	0.6022307	0.0746301	0.022372	0.0553887	0.0273856	0.348432	0.156752	0.128986	0.294287	0.0636657	0.12342	0.335395	0.122637	0.0652231	0.311272	0.1730044	0.2310751	0.00336707	0.0746453	0.262139	0.0756484	0.0209641	0.00806224	0.0399183	0.0933962	0.205031	0.139054	0.00327429	0.0379672	0.00165837	0.0284744	0.00640078	0.009357744	7.234461	0.0535685	0.31351	0.882453	2.75047	0.198546	0.192054	0.179528	0.107694	0.186616	0.135562	0.2404328	0.03892041
45300	-211.1731	-235.9397	24.76662	2.075911	0.0866364	0.0443814	0.033051	0.0537062	0.0470965	0.018172	0.00110393	0.0427168	0.0683386	0.00691026	0.0494773	0.0109741	0.0700198	0.0221478	0.02476327	0.0001201623	0.0137689	0.0360779	0.046974	0.218525	0.0343224	0.00224912	0.041163	0.187563	0.0256507	0.0615245	0.0129655	0.021435	0.0365485	0.0222535	0.238979	0.05841799	19.56756	0.302171	0.662851	1.07178	1.9632	0.113914	0.140881	0.218148	0.104125	0.336237	0.0866951	0.05853816	0.9979473
45400	-213.5231	-236.5434	23.02025	1.777782	0.0252423	0.0422375	0.0832986	0.076839	0.0722889	0.0402955	0.0561496	0.0302219	0.0292441	0.074686	0.0501677	0.0151396	0.0538202	0.145964	0.09294142	0.05274311	0.0156153	0.0506213	0.0795569	0.0787896	0.0741352	0.0146905	0.0284707	0.0723023	0.102777	0.260131	0.0189453	0.0918581	0.00499537	0.0613832	0.0457288	0.02257058	18.58987	0.265224	0.629092	1.06329	2.0424	0.184189	0.178739	0.230392	0.0682755	0.182417	0.155988	0.07531369	0.2996877
45500	-222.7812	-235.2575	12.47631	1.02107	0.433324	0.0292745	0.0557827	0.184517	0.00228873	0.00173112	0.0220913	0.20556	0.0338991	0.00209879	0.487234	0.274826	0.0686568	0.184653	0.1388909	0.06330735	0.103099	0.0147216	0.0476273	0.107185	0.163734	0.0155997	0.0301271	0.028959	0.0526989	0.167895	0.00213503	0.00915881	0.0230181	0.153924	0.0801176	0.002091976	17.36097	0.141139	0.482995	1.00341	2.37246	0.0965913	0.19659	0.191479	0.0438192	0.357709	0.113812	0.06539932	0.03198773
45600	-220.0111	-237.7307	17.71955	0.855807	0.224038	0.110456	0.0443384	0.190026	0.0883102	0.406173	0.0341057	0.124379	0.026861	0.00101235	0.0754067	0.0499251	0.0586721	0.0696829	0.1155188	0.03473478	0.0295456	0.0377946	0.0214165	0.141317	0.00362618	0.00410705	0.0912638	0.0993946	0.0914471	0.181273	0.0279829	0.0460089	0.023585	0.0158574	0.18538	0.03026291	10.57725	0.107366	0.428668	0.971295	2.49267	0.0934963	0.221122	0.22898	0.0627291	0.299597	0.0940767	0.06499769	0.4655998
45700	-215.8543	-229.1546	13.30034	1.685345	0.112224	0.141623	0.00929831	0.106523	0.171506	0.264252	0.0731126	0.179293	0.0425499	0.0812691	0.350681	0.0497072	0.465299	0.416542	0.2480758	0.1880612	0.0412932	0.0392631	0.209493	0.12471	0.0619187	0.00329922	0.0407161	0.114068	0.023116	0.113988	0.00731194	0.027282	0.00774151	0.120392	0.065408	0.001752084	5.58204	0.252587	0.616757	1.05968	2.07098	0.111829	0.196211	0.264287	0.0563477	0.243261	0.128065	0.1898133	0.009230567
45800	-217.3211	-233.3625	16.04137	1.069218	0.106804	0.0110455	0.399112	0.037499	0.0382156	0.203932	0.0197421	0.245336	0.138603	0.0988652	0.115338	0.0635082	0.0116438	0.0370828	0.09105151	0.05096051	0.0770239	0.0520635	0.12812	0.0331204	0.182304	0.0100294	0.0327675	0.0623569	0.162773	0.0656147	0.0142607	0.000925116	0.0622731	0.0370037	0.0793639	0.01268022	16.32362	0.150554	0.496612	1.01058	2.34225	0.156188	0.14429	0.322759	0.0491249	0.23643	0.0912073	0.06364074	0.199247
45900	-190.1783	-235.7332	45.55486	0.9826264	0.000985779	0.00739891	0.0060372	0.0048318	0.00195534	0.00613819	0.00310441	0.00397303	0.0016366	0.0210822	0.000107616	0.0314676	0.0141615	0.000728762	0.007256748	0.01077947	0.123977	0.0320282	0.0505953	0.0627488	0.00204367	0.00180198	0.110238	0.0584022	0.0834545	0.225457	0.00666159	0.00877441	0.00421243	0.127443	0.102161	0.001662176	90.42824	0.133474	0.471467	0.997061	2.398	0.14778	0.199071	0.231311	0.0522634	0.202811	0.166764	0.01244165	0.1335977
46000	-211.082	-232.7394	21.65743	2.345423	0.0307706	0.0887118	0.0849681	0.134339	0.046079	0.121571	0.00386337	0.0287565	0.0562028	0.0710463	0.0218641	0.118442	0.21707	0.126562	0.07771864	0.1731296	0.239013	0.0491752	0.0504639	0.0146811	0.0634237	0.00665232	0.00721792	0.0514376	0.0393955	0.0197476	0.00111323	0.00928714	0.0414488	0.265149	0.141794	0.01623023	10.54156	0.331294	0.687347	1.07664	1.90472	0.148	0.139732	0.241106	0.108978	0.258575	0.103609	0.1893598	0.08571106
46100	-215.7729	-240.6144	24.84153	2.063348	0.0139653	0.0338157	0.00335357	0.0482622	0.0422744	0.0630615	0.0632895	0.014205	0.082976	0.101726	0.00655977	0.04545	0.00161062	0.102788	0.05881025	0.08793022	0.0535671	0.0640807	0.0457751	0.0158823	0.135617	0.0224212	0.00280171	0.141905	0.0360654	0.0552978	0.0248135	1.09363e-05	0.14599	0.061341	0.194431	0.03277128	22.18663	0.300721	0.661585	1.0715	1.9662	0.116134	0.153623	0.250849	0.0312009	0.336202	0.111991	0.1207015	0.2715068
46200	-222.7466	-233.4897	10.74312	1.061926	0.120394	0.179986	0.270614	0.0147486	0.193096	0.0473675	0.00626019	0.366657	0.103414	0.0762206	0.033323	0.385288	0.127954	0.160989	0.1890667	0.04882189	0.0314675	0.0399692	0.125715	0.0372084	0.143612	0.00945437	0.0132427	0.040153	0.367901	0.0972503	0.00627	0.0272536	0.00788805	0.00653271	0.0460815	0.01176508	14.33575	0.149142	0.494605	1.00955	2.3467	0.167703	0.152032	0.29861	0.062585	0.196435	0.122634	0.06058697	0.194185
46300	-207.9316	-233.1606	25.22896	2.252727	0.0966463	0.0108503	0.0794374	0.101869	0.0457815	0.00653895	0.0128212	0.0114373	0.0250572	0.00816063	0.0455848	0.079866	0.0373581	0.0170062	0.0390917	0.0325895	0.0394952	0.0465464	0.101437	0.0508343	0.0984525	0.00572776	0.00793787	0.0894343	0.238041	0.173604	0.0160773	0.00601064	0.0193125	0.0902818	0.0168076	0.01001922	43.68723	0.321685	0.679452	1.07519	1.92367	0.076612	0.18362	0.234793	0.0640068	0.260684	0.180285	0.04260872	0.2351448
46400	-190.6575	-230.0935	39.43603	1.186071	0.0248602	0.000458203	0.00952737	0.0208244	0.00743159	0.00184952	0.0024763	0.00960542	0.0121698	0.00327089	0.00520241	0.00449614	0.00547137	0.00489061	0.006217761	0.007903738	0.0505546	0.111674	0.00433162	0.0309463	0.145873	0.0101797	8.98499e-05	0.0169045	0.212692	0.134787	0.00366069	0.0013485	0.0106044	0.0907996	0.175553	0.001846421	171.8975	0.17252	0.526331	1.02509	2.27606	0.138647	0.135151	0.295132	0.0710509	0.267942	0.0920771	0.009750159	0.1893734
46500	-232.6625	-235.1293	2.466823	1.122978	0.393231	0.660265	0.155217	0.0752604	0.12351	0.787968	0.100662	0.405847	0.301379	0.264559	0.0181357	0.04444	0.546303	0.13792	0.2286963	0.0684983	0.0194239	0.156633	0.0466953	0.145695	0.168289	0.00182041	0.0113948	0.0426749	0.086668	0.0999381	0.0149265	0.0034523	0.0920272	0.0101648	0.100197	0.01690541	18.55774	0.160818	0.510833	1.01772	2.31063	0.135939	0.163297	0.207176	0.0357568	0.296577	0.161254	0.08540371	0.197947
46600	-221.1762	-239.3027	18.12645	0.5156014	0.00415862	0.0121894	0.36291	0.0208553	0.00848361	0.00786919	0.211078	0.102752	0.00331297	0.0918329	0.0188474	0.0531119	0.129007	0.0785172	0.08198482	0.01916096	0.0378697	0.0312822	0.0176083	0.0919781	0.0273603	0.00166671	0.29048	0.0504087	0.15174	0.114496	0.0155996	0.00848009	0.0437686	0.0497685	0.0674936	0.005077327	29.70352	0.0363146	0.261979	0.831297	2.87041	0.153508	0.1259	0.183971	0.0857372	0.267734	0.18315	0.02423828	0.2094755
46700	-219.0852	-233.7367	14.6515	0.8877098	0.00235516	0.105762	0.0266227	0.203862	0.0519271	0.145802	0.0537247	0.126546	0.146619	0.0696341	0.489628	0.024307	0.0486661	0.00599675	0.1253846	0.08143783	0.065873	0.0209557	0.0263939	0.28811	0.0938383	0.00340763	0.028741	0.0550851	0.0744558	0.145713	0.00268583	0.0327772	0.0297016	0.0505445	0.0817172	0.123825	18.21869	0.114041	0.440189	0.978581	2.46719	0.0983284	0.143192	0.247086	0.107822	0.268946	0.134624	0.2052628	0.6032509
46800	-218.0236	-228.1153	10.09162	2.969236	0.374407	0.119575	0.170344	0.130852	0.0698512	0.0646166	0.220985	0.786752	0.296273	0.117793	0.0882416	0.325175	0.0422819	0.234437	0.2113737	0.3275095	0.0268126	0.0206496	0.00475637	0.185031	0.0661191	0.000340288	0.0167918	0.0514114	0.0415705	0.113184	0.00529243	0.00373962	0.0114254	0.320965	0.131911	0.02390671	3.163318	0.386868	0.72981	1.08236	1.80096	0.163794	0.16538	0.278268	0.0417022	0.247446	0.10341	0.3514162	0.06802961
46900	-220.8942	-236.6273	15.73317	0.718779	0.0136299	0.423094	0.261761	0.0113378	0.0415732	0.223288	0.00644625	0.0936889	0.174582	0.0877099	0.160868	0.00112725	0.000780388	0.0996655	0.08548517	0.06873163	0.0335661	0.00456473	0.0353423	0.0416829	0.0950878	0.0156718	0.0906509	0.024144	0.187702	0.19643	0.00765752	0.0252564	0.000670071	0.067224	0.17435	0.02343522	13.96621	0.0782031	0.372257	0.931633	2.61791	0.149847	0.196534	0.260216	0.0350841	0.255145	0.103174	0.09216685	0.2542695
47000	-216.746	-229.4651	12.71907	2.749955	0.0172837	0.0384738	0.112974	0.104894	0.0653285	0.0126099	0.483484	0.295277	0.07497	0.235922	0.262804	0.00733109	0.118551	0.0376911	0.1887953	0.1682499	0.0461248	0.0169079	0.136526	0.026877	0.176828	0.00316944	0.000692172	0.00653609	0.218462	0.174559	0.0083971	0.0491582	0.0607183	0.00972683	0.0653179	0.02204861	9.686519	0.368943	0.716671	1.08097	1.83342	0.134817	0.201709	0.175748	0.0321724	0.350937	0.104617	0.1902985	0.1158633
47100	-206.2711	-232.7753	26.50424	2.057922	0.0322938	0.0302161	0.0411004	0.117632	0.0209624	0.0233466	0.0107028	0.0836409	0.0546109	0.0148089	0.00667269	0.0454422	0.0191567	0.011082	0.04027953	0.01611333	0.105966	0.0664105	0.0822416	0.227392	0.0492202	0.00805977	0.0211078	0.0611495	0.0613607	0.0636849	0.00182789	0.0343885	0.0333515	0.0424137	0.141425	0.02748727	42.86821	0.300092	0.661035	1.07137	1.9675	0.105676	0.176785	0.299555	0.0417893	0.249199	0.126996	0.0436006	0.6304333
47200	-234.1438	-237.0094	2.865564	1.83348	0.723373	0.0864905	0.173237	0.0462566	0.320566	0.489699	0.0766152	0.457093	0.0665569	0.306299	1.10466	0.00487781	0.0433729	0.367939	0.1953067	0.08066567	0.0673203	0.000944089	0.246298	0.0266599	0.0498659	0.005964	0.0278334	0.239714	0.0402091	0.125338	0.00893593	0.00544426	0.00905219	0.0426016	0.103819	0.005935263	11.0237	0.272553	0.636051	1.0652	2.02619	0.142396	0.0807673	0.215259	0.100282	0.316903	0.144393	0.08660094	0.06853578
47300	-222.9095	-238.4229	15.51338	1.087094	0.044415	0.00224767	0.119012	0.0608851	0.262265	0.0282493	0.126066	0.196105	0.0295345	0.0351504	0.126781	0.0142608	0.136675	0.048538	0.1130573	-0.01020753	0.00262578	0.112831	0.0878046	0.116327	0.0217985	0.00599357	0.239206	0.097785	0.113701	0.0322501	0.0110497	0.0106168	0.0173569	0.0595212	0.0711331	0.1247168	14.79882	0.153997	0.501451	1.01305	2.3315	0.172673	0.16342	0.285277	0.114093	0.208693	0.0558441	0.1145093	1.089141
47400	-211.9067	-230.5689	18.66215	1.310076	3.06669e-05	0.011883	0.18188	0.0787596	0.0152223	0.0433974	0.0130088	0.200835	0.00268608	0.0788853	0.368753	0.012409	0.0484896	0.0234584	0.1052811	0.03861696	0.110774	0.0127851	0.00201578	0.00979094	0.0487597	0.00232806	0.000825574	0.112194	0.0125838	0.332375	0.00431248	0.0210446	0.015552	0.195667	0.118992	0.02282881	21.59683	0.194437	0.553555	1.03701	2.215	0.171735	0.138951	0.263979	0.0469446	0.284768	0.0936226	0.06144577	0.3715278
47500	-222.3911	-237.1547	14.76367	1.141826	0.154647	0.00242475	0.011633	0.118958	0.304418	0.00416877	0.060574	0.11554	0.00427186	0.0216404	0.0281209	0.00139769	0.0213562	0.0267283	0.09109295	0.02932326	0.16806	0.0215646	0.0744458	0.0700047	0.052784	0.00143923	0.0267086	0.0606242	0.129341	0.13427	0.000982276	0.0489419	0.0541613	0.0729568	0.0837155	0.003821938	80.61964	0.164353	0.515591	1.02003	2.30003	0.128254	0.172276	0.253739	0.0617124	0.260318	0.123701	0.0331452	0.115309
47600	-204.3253	-230.9551	26.62978	3.421711	0.0619139	0.010307	0.0165424	0.0491658	0.115345	0.00162395	0.0275049	0.0389997	0.0596804	0.00925973	0.000544906	0.00256256	0.0690557	0.018827	0.05167569	0.01406323	0.0897642	0.0107827	0.0840837	0.0414394	0.0709873	0.0254717	0.00569243	0.0284463	0.198995	0.0335355	0.00246321	0.0180631	0.0426712	0.166421	0.181183	0.01839862	27.50453	0.419466	0.752493	1.08393	1.74411	0.13559	0.157497	0.274692	0.0599542	0.297178	0.0750891	0.03246185	0.5667767
47700	-203.7071	-238.2555	34.54839	0.733226	0.00679281	0.0139293	0.00324224	0.0247131	0.00615069	0.00966931	0.0066818	0.00993411	0.0207691	0.00780777	0.00523852	0.00121749	0.010331	0.00861232	0.01557897	0.002219676	0.0752451	0.0194679	0.135852	0.0515978	0.145751	0.0258258	0.0114458	0.011732	0.110064	0.20222	0.00141072	0.0866272	0.0259651	0.0666981	0.0300975	0.005730046	320.2335	0.0812948	0.378794	0.936585	2.60333	0.185056	0.211454	0.208701	0.0377961	0.19333	0.163662	0.007949721	0.7207857
47800	-189.0716	-233.311	44.23941	0.9937595	0.00803732	0.00420586	0.000838873	0.00343285	0.00198242	0.0049894	0.00118996	0.00873786	0.00849205	1.75201e-05	0.00718622	0.0047588	0.00552239	0.00148735	0.006299941	0.003464907	0.0185481	0.0663942	0.181854	0.091023	0.034801	0.000823914	0.103948	0.0299987	0.0626094	0.200784	0.00921113	0.0181911	0.000155842	0.068902	0.112755	0.0005264775	392.9423	0.135707	0.474868	0.998958	2.39047	0.142369	0.182668	0.247863	0.0805411	0.217022	0.129537	0.003991385	0.1319035
47900	-203.7826	-229.0326	25.25003	0.7067776	0.0355436	0.129896	0.0302428	0.00286882	0.0757878	0.0431808	0.0188945	0.0848929	0.0388603	0.0736307	0.020598	0.0211226	0.00580417	0.0486885	0.04984512	0.01537275	0.104991	0.0241258	0.0916061	0.0669015	0.222144	0.0059869	0.00096296	0.0669606	0.199748	0.0790567	0.01152	0.00201418	0.0154286	0.0743163	0.0342376	0.01444582	40.13032	0.0756365	0.366711	0.927354	2.6303	0.136555	0.143246	0.302811	0.0615653	0.257756	0.0980674	0.02981857	0.4844571
48000	-226.1745	-237.8433	11.66877	1.076441	0.0822891	0.125872	0.00559123	0.194137	0.0516784	0.00254378	0.0658841	0.208054	0.0147018	0.319187	0.0127008	0.00706422	0.0381237	0.13436	0.1528443	0.02570036	0.00128569	0.0550993	0.00927687	0.0843529	0.202524	0.0630928	0.0619146	0.00220514	0.0777744	0.0352207	0.00207652	0.123908	0.152994	0.0842595	0.0440155	0.001818547	58.81756	0.151949	0.498581	1.01159	2.33788	0.196173	0.157453	0.205456	0.0479635	0.250924	0.142031	0.0275189	0.06608354
