Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
21300	-39.09227	-78.42941	39.33714	0.6262428	0.019976	0.0289185	0.0091316	0.00365791	0.00799127	0.015074	0.0192351	0.0126904	0.02488895	0.05527615	0.0370019	0.052182	0.015944	0.0772391	0.0381393	0.00170489	0.0593919	0.00565378	5.16727e-06	0.0134276	0.0129882	0.466126	0.0518426	0.156244	0.01211	0.01244446	14.20609	0.0585618	0.326549	0.894139	2.72075	0.0193308	0.438805	0.00125014	0.101835	0.342723	0.0960562	0.06772061	0.1837618
21400	-40.3012	-78.96877	38.66757	0.4812534	0.000379998	0.0717933	0.00404264	0.000750698	0.00131042	5.93842e-05	0.0269806	0.00391309	0.01535644	0.001828649	0.0353424	0.00936061	0.128042	0.0924883	0.028914	0.0646439	0.0594427	0.000435948	0.0114114	0.0409654	0.062068	0.0274674	0.00159141	0.280904	0.156923	0.01565072	32.96847	0.029968	0.239501	0.806134	2.9244	0.0029138	0.465408	0.0144071	0.114085	0.335526	0.0676604	0.01747937	0.8953825
21500	-44.15387	-81.44437	37.2905	0.717194	0.0434957	0.0907783	0.00224028	0.00272723	0.0369304	0.0204825	0.00563986	0.0114544	0.02817874	0.06814675	0.00897176	0.0742082	0.0789267	0.0615178	0.198693	0.0306024	0.0632376	0.0119946	0.0369266	0.0978461	0.000689986	0.0196282	0.00789846	0.192022	0.116837	0.005162174	7.132656	0.077864	0.371531	0.931077	2.61953	0.0757516	0.40683	0.0422658	0.0717605	0.374544	0.0288479	0.07330892	0.07041673
21600	-40.05721	-80.68412	40.62692	2.790247	0.0177977	0.00941596	0.0032839	0.000777402	0.00846649	0.000324079	0.00773461	0.00121828	0.01292718	0.02945889	0.0702681	0.0271893	0.0726756	0.0530616	0.0281446	0.0300988	0.0575419	0.0507649	0.0749665	0.0637018	0.0418438	0.0265446	0.00635119	0.261551	0.135296	0.03564005	24.12785	0.372355	0.719211	1.08126	1.82717	0.0599846	0.544172	0.00200768	0.0890538	0.282355	0.0224261	0.06509894	0.5474751
21700	-42.28357	-84.22187	41.9383	1.077783	0.0196001	0.0165329	0.0039358	0.00700494	0.00222364	0.00708913	0.00146179	0.00684029	0.008986139	-0.05677306	0.00950348	0.129153	0.0305851	0.117058	0.221295	0.0205843	0.0635552	0.0119722	0.00244894	0.199154	0.0302421	0.0375758	0.0106242	0.0915637	0.0246854	0.1532534	10.3735	0.152207	0.498945	1.01178	2.33707	0.0883555	0.363623	0.0300597	0.134008	0.349731	0.0342228	0.09648033	1.588442
21800	-52.56663	-87.08902	34.52239	4.618432	0.0221735	0.0218492	0.0158256	0.0248856	0.0426398	0.0117277	0.0130269	0.0079098	0.01795078	0.01347919	0.0445838	0.0730568	0.0472555	0.0832981	0.144429	0.0879559	0.140651	0.0161347	0.0142911	0.0605674	0.0116694	0.139799	0.0376179	0.0799462	0.0187453	0.1411571	5.053516	0.485414	0.794203	1.0839	1.63649	0.0240541	0.2899	0.00381022	0.213863	0.404381	0.0639921	0.1546363	0.9128329
21900	-52.81578	-83.72255	30.90678	0.9086287	0.0641077	0.210018	0.061431	0.0451895	0.0276007	0.0235657	0.0249694	0.0184009	0.04862523	0.07578703	0.0874753	0.0558089	0.128261	0.0165636	0.0423562	0.00898204	0.111164	0.0302192	0.0381127	0.0532125	0.0650901	0.0177769	0.162348	0.092484	0.0901455	0.03064279	4.669838	0.118382	0.447454	0.983041	2.45112	0.039888	0.445848	0.0152736	0.102484	0.316333	0.0801732	0.1064298	0.2879155
22000	-47.16871	-80.70318	33.53448	2.115563	0.0115549	0.0395656	0.00965906	0.0786651	0.0250316	0.0614131	0.0057014	0.0428085	0.0409771	0.1964246	0.111544	0.0054728	0.0961365	0.131678	0.0633636	0.0152386	0.0687066	0.0140929	0.0791206	0.0318163	0.0855324	0.0475364	0.00817234	0.188053	0.0535361	0.003276486	7.519926	0.30669	0.666765	1.07263	1.95392	0.0734586	0.497303	0.00648832	0.0916121	0.289539	0.041599	0.1997011	0.01640695
22100	-63.9046	-82.49035	18.58575	2.18389	0.316267	0.30849	0.0184027	0.0421266	0.201577	0.104755	0.250206	0.0167454	0.1283413	0.07406134	0.0163945	0.0132635	0.016797	0.171146	0.0840321	0.128229	0.0316046	0.00260574	0.0560046	0.0454736	0.0641165	0.0243348	0.0183641	0.280838	0.0467958	0.1558064	5.027048	0.31428	0.673244	1.07398	1.9385	0.0676592	0.401941	0.00979433	0.193055	0.229772	0.097779	0.2298678	0.6778089
22200	-42.65954	-80.4899	37.83036	0.5715854	0.00489938	0.0583429	0.010265	0.0208867	0.00969711	0.00383426	0.0186769	0.0266361	0.02793152	0.03717409	0.0578121	0.0279873	0.137015	0.0162222	0.0589158	0.000461181	0.0806843	0.01078	0.0763286	0.0874811	0.0268791	0.0574533	0.016157	0.209299	0.136524	0.03318309	13.15819	0.0473055	0.296104	0.8661	2.79049	0.0270568	0.46633	0.0318483	0.140934	0.303653	0.0301777	0.07035717	0.4716376
22300	-52.74224	-80.90172	28.15948	0.7868732	0.243667	0.0864501	0.0160934	0.183188	0.0141833	0.00151728	0.0363239	0.114458	0.09857627	0.1334343	0.101783	0.0560582	0.078792	0.0785241	0.0215828	0.331691	0.0799342	0.00901511	0.00156434	0.0474787	0.0255306	0.000109435	0.0375268	0.0622242	0.0681857	0.01314433	5.03878	0.0927625	0.401795	0.95325	2.55219	0.0572775	0.429635	0.00779868	0.14029	0.304083	0.0609151	0.1465787	0.08967426
22400	-44.16728	-80.42153	36.25425	0.6291419	0.0108766	0.0746746	0.0126025	0.0084644	0.00869832	0.00131295	0.0180087	0.00045506	0.02888847	-0.0124573	0.0690945	0.249837	0.0493016	0.0347361	0.0422382	0.0772962	0.09274	0.0114554	0.0142041	0.0359531	0.055906	0.0188711	0.0313453	0.102271	0.114751	0.03806642	15.09607	0.0591688	0.328088	0.895488	2.71726	0.0383544	0.412725	0.0109888	0.0813443	0.435207	0.021381	0.02560912	1.48644
22500	-47.51794	-85.69696	38.17902	1.453538	0.0462442	0.0343893	0.00439023	0.00459129	0.00308842	0.00414804	0.0165478	0.0010791	0.02443138	0.06318676	0.0118489	0.122868	0.238424	0.0456498	0.0258991	0.0917948	0.0129911	0.0108017	0.0204745	0.183345	0.0236446	0.0569105	0.0055323	0.0425514	0.107264	0.008763103	14.6985	0.218055	0.580636	1.04757	2.15374	0.0498544	0.632379	0.00800917	0.105946	0.191025	0.0127866	0.07194986	0.1217946
22600	-46.46508	-81.37094	34.90586	1.315457	0.0333062	0.0617523	0.0288548	0.0402497	0.00104571	0.0227288	0.00562881	0.00734658	0.03787039	0.02080925	0.0416447	0.097974	0.0989066	0.00540591	0.107082	0.0617473	0.0102017	0.00428511	0.0259533	0.021751	0.00120631	0.0277617	0.00386528	0.195959	0.296256	0.0103194	9.82273	0.195356	0.55465	1.03746	2.21254	0.041033	0.412288	0.0165345	0.200754	0.267578	0.0618115	0.03112865	0.3315081
22700	-33.4939	-78.38664	44.89274	0.8808667	0.0192043	0.0148371	0.00153092	0.000704121	0.00176093	0.000605434	0.0011277	0.00102715	0.006524028	0.01082933	0.0428428	0.059176	0.0103407	0.0299502	0.0298158	0.000168324	0.0347173	0.0131161	0.0354482	0.0304576	0.128658	0.339279	0.00368033	0.106828	0.135522	0.02322883	29.77533	0.112615	0.437763	0.977069	2.47255	0.0145562	0.429753	0.00526729	0.0786118	0.443033	0.0287788	0.03405816	0.6820343
22800	-39.51747	-81.43032	41.91285	0.585627	0.010264	0.00298747	0.00568612	0.00098762	0.00486359	0.00787799	0.00557067	0.00975386	0.008907846	0.007280061	0.272244	0.0115095	0.0238186	0.139671	0.00886254	0.114515	0.0622926	0.00273991	0.0975251	0.0306164	0.0485614	0.0723841	0.0342507	0.0165375	0.0644708	0.0003703563	175.6317	0.0501578	0.304188	0.873805	2.77185	0.0475095	0.548545	0.00376266	0.0448425	0.307123	0.0482171	0.007650417	0.04840995
22900	-41.84291	-82.40077	40.55786	0.9172331	0.0438154	0.00581305	0.0243468	0.00610162	0.0284987	0.00802124	0.00285964	0.00707579	0.01348451	0.1394704	0.00670788	0.157211	0.0320002	0.172	0.0665945	0.0542211	0.0804965	0.0544455	0.0296145	0.0206889	0.0252401	0.0678735	0.0648703	0.124321	0.0437152	0.002343756	8.4464	0.120158	0.450378	0.984807	2.44466	0.0470331	0.439176	0.0159947	0.107004	0.309936	0.0808572	0.1418142	0.01652695
23000	-32.63954	-78.20376	45.56423	0.9363768	0.00199322	0.0100968	0.00903696	0.00170675	0.00164512	0.00352535	0.00702771	0.000115706	0.004136592	0.02822212	0.0393964	0.0588724	0.0329446	0.132567	0.112725	0.195565	0.049076	0.00580598	0.00887733	0.0164172	0.0428365	0.00257568	0.0562126	0.0891631	0.156965	0.02034265	38.2753	0.124091	0.456756	0.988602	2.43055	0.0268182	0.462968	0.00361189	0.0964943	0.388105	0.022003	0.04856476	0.4188767
23100	-51.952	-81.50359	29.55159	1.732273	0.0109049	0.0421847	0.00707546	0.00771509	0.00145375	0.0980824	0.00466505	0.0295085	0.03242137	-0.01143438	0.0563888	0.109697	0.0012841	0.0564241	0.040515	0.0954102	0.00892998	0.00289896	0.0136303	0.032637	0.0346337	0.222271	0.0238784	0.104509	0.196893	0.07392588	24.25309	0.259079	0.623147	1.06158	2.05619	0.0330129	0.400915	0.0224564	0.0377572	0.448209	0.0576491	0.06249149	1.182975
23200	-38.40358	-78.39575	39.99217	1.492303	0.00860098	0.0330505	0.00913476	0.0126154	0.00602026	0.0127213	0.00489312	0.00908803	0.01229124	0.007198153	0.165001	0.00542529	0.0782292	0.212748	0.028152	0.0377449	0.051601	0.00439223	0.0146282	0.0532915	0.00599527	0.258823	0.000799855	0.0598199	0.0233489	0.0336468	16.37987	0.224131	0.58727	1.04997	2.13863	0.044667	0.388888	0.000990307	0.116697	0.39139	0.0573676	0.04084495	0.8237688
23300	-51.32893	-84.19954	32.87061	0.5071925	0.0647095	0.111979	0.0253859	0.000894977	0.00666543	0.037043	0.0108351	0.0510988	0.06854743	0.1370564	0.0484383	0.136562	0.00558109	0.0260158	0.0360574	0.136697	0.119512	0.00679161	0.00236345	0.1341	0.0680986	0.0478169	0.0381203	0.0697682	0.124077	0.001519644	8.455865	0.0347285	0.256585	0.825432	2.88325	0.00519157	0.365863	0.0070198	0.106284	0.501425	0.0142161	0.1385761	0.01096614
23400	-39.26238	-78.37604	39.11366	0.3008626	0.0399017	0.018963	0.00250899	0.00995862	0.00578414	0.00228236	0.0068133	0.0117198	0.01285391	0.00725381	0.0278286	0.040172	0.00508263	0.0135065	0.0230341	0.00243029	0.0488404	0.00230443	0.0369723	0.135559	0.115445	0.00643166	0.00167797	0.503074	0.0376404	0.009654588	36.48454	0.00536554	0.105166	0.597249	3.29222	0.03128	0.446644	0.00381598	0.109245	0.366851	0.0421635	0.0169084	0.5709936
23500	-57.72697	-82.12486	24.39788	1.34327	0.0167589	0.303241	0.0723309	0.0117572	0.0538284	0.371007	0.20932	0.0409674	0.1395758	0.1113183	0.0520469	0.046289	0.0997178	0.00313164	0.11275	0.00235736	0.00499562	0.00397978	0.0261043	0.025462	0.0234797	0.273566	0.0561143	0.221863	0.0481426	0.0241958	2.572527	0.200064	0.560205	1.03972	2.20001	0.0439652	0.437365	0.0185727	0.077799	0.416292	0.00600677	0.1355141	0.1785481
23600	-65.59425	-84.68285	19.0886	0.7591036	0.458623	0.613198	0.0225768	0.0445132	0.130125	0.151542	0.489632	0.0804004	0.1931125	0.1803261	0.00525652	0.00304707	0.035999	0.0485673	0.0256015	0.222583	0.0404765	0.0251923	0.0894796	0.0478696	0.0605763	0.0586675	0.0481915	0.248951	0.039541	0.03088677	3.768235	0.0868318	0.390132	0.944945	2.57809	0.0158256	0.607952	0.000824315	0.0769793	0.256602	0.041817	0.2112129	0.1462352
23700	-40.04581	-84.05108	44.00527	0.7584503	0.0175059	0.0092685	0.0137535	0.00388563	0.000707199	0.0139005	0.00818298	0.000634322	0.01824607	0.0640295	0.0470351	0.0112908	0.032038	0.0463378	0.113881	0.0334744	0.151577	0.0697137	0.0424469	0.125046	0.0741903	0.0284214	0.00728482	0.175988	0.0412751	0.006254856	10.68965	0.0866921	0.389852	0.944742	2.57871	0.0904054	0.406115	0.00528842	0.136974	0.301176	0.0600411	0.07028436	0.08899357
23800	-42.82383	-86.22767	43.40384	0.5424631	0.00620097	0.0212712	0.00932142	0.000163027	0.00172567	0.00441663	9.8847e-05	0.00414976	0.004735441	0.001620308	0.00218334	0.0269496	0.0374654	0.109366	0.0766129	0.102427	0.0665121	0.00595159	0.0910567	0.0284732	0.031182	0.148839	0.0374327	0.0981769	0.137372	0.01728577	85.85934	0.0415028	0.278736	0.848865	2.8309	0.0393603	0.328795	0.0208654	0.103976	0.401612	0.105391	0.01890608	0.914297
23900	-54.4384	-85.8452	31.4068	0.4321834	0.0724754	0.0579109	0.00511988	0.0108726	0.000238159	0.044171	0.0474265	0.0105241	0.04098796	0.1631862	0.119253	0.0314744	0.0584493	0.00431663	0.0503751	0.226918	0.00738515	0.0411552	0.0285027	0.00241412	0.0984731	0.000479598	0.103049	0.16961	0.0581456	0.1318417	8.640686	0.0216179	0.205362	0.763884	3.00914	0.0903767	0.403607	0.00168257	0.109485	0.337158	0.0576911	0.2950278	0.4468787
24000	-33.96054	-78.24613	44.28559	1.599951	0.00382886	0.00100431	0.00528908	0.00163183	0.0060172	0.00280202	0.0039632	0.00374786	0.007271963	0.02608331	0.325267	0.0718207	0.0353502	0.0081441	0.0510125	0.0518669	0.0404998	0.0129145	0.0161654	0.0246402	0.00321166	0.0218642	0.0799064	0.206763	0.0505731	0.0009287692	76.30071	0.240358	0.60439	1.05579	2.09946	0.0260873	0.516323	0.000203135	0.112173	0.300075	0.0451381	0.02701208	0.03438347
24100	-65.19052	-83.49391	18.30339	0.855918	0.366403	0.475467	0.0297377	0.382027	0.257894	0.378784	0.0247896	0.00986404	0.1749259	0.1608276	0.0668573	0.167894	0.0222079	0.0351634	0.0152759	0.0283023	0.0372271	0.000626528	0.0262408	0.0232125	0.0372225	0.116208	0.0421772	0.0177644	0.36362	0.002966665	6.306449	0.10739	0.428709	0.971321	2.49258	0.0197663	0.568233	0.0202351	0.0834531	0.28775	0.0205623	0.1637943	0.01811214
24200	-54.84871	-81.56989	26.72118	0.9611483	0.0242958	0.0325157	0.0770061	0.0849062	0.0839567	0.146649	0.103663	0.0534091	0.08266599	0.1157399	0.0975711	0.0504122	0.114576	0.104174	0.241537	0.00649984	0.0572398	0.00472727	0.0118047	0.0739258	0.034139	0.09646	0.00380944	0.0785805	0.0245432	0.04792074	9.177707	0.129138	0.464754	0.993252	2.41286	0.0307996	0.436567	0.0317369	0.0413257	0.388342	0.0712286	0.1636607	0.2928055
24300	-35.85854	-80.45329	44.59476	1.290933	0.00297051	0.00065494	0.00167191	0.000714787	0.00618945	0.00156168	0.00573294	0.00125988	0.004076265	0.001312039	0.0508042	0.0817646	0.0751845	0.00974254	0.077077	0.0426652	0.0473671	0.0539308	0.041304	0.141411	0.0101264	0.00908061	0.010456	0.343608	0.00547854	0.01638032	143.6481	0.191147	0.549605	1.03536	2.22389	0.096419	0.393735	0.00727641	0.0898247	0.326222	0.0865233	0.01769236	0.9258415
24400	-65.72311	-84.85834	19.13524	0.5184218	0.14603	0.364484	0.0934063	0.418281	0.1395	0.0427338	0.181882	0.590215	0.1437929	0.2314473	0.19731	0.0316959	0.0901721	0.0146002	0.0939429	0.0026048	0.0105678	0.0039664	0.0435967	0.0650691	0.108465	0.0938935	0.123052	0.0757429	0.0453199	0.00200739	2.666891	0.0368509	0.263772	0.833223	2.86615	0.0849593	0.387203	0.00620742	0.170874	0.276873	0.0738832	0.2334547	0.008598626
24500	-55.07137	-87.10721	32.03584	0.2551156	0.0111081	0.0737797	0.00587832	0.057844	0.0112752	0.0247295	0.0389627	0.0324713	0.03845584	0.04067034	0.0103749	0.226027	0.102499	0.0606166	0.00609325	0.0579693	0.0276812	0.0149222	0.00548007	0.177645	0.0878222	0.000269747	0.0391433	0.166248	0.0172079	0.0109856	32.28162	0.00235879	0.0704084	0.51215	3.41508	0.0692352	0.467333	0.0673564	0.0969362	0.214616	0.0845226	0.05165595	0.2126687
24600	-59.85133	-80.21795	20.36661	1.549249	0.107828	0.260052	0.249798	0.00144571	0.139599	0.510214	0.173598	0.154945	0.1983112	0.08995853	0.115224	0.0650062	0.0295392	0.199131	0.0300094	0.108819	0.00854198	0.00148801	0.00804983	0.126185	0.0101129	0.0105454	0.0171053	0.142429	0.127814	0.02521568	2.010221	0.232831	0.596554	1.05319	2.11743	0.0367556	0.287497	0.0214759	0.10982	0.45924	0.0852112	0.1151742	0.2189351
24700	-44.36321	-83.74699	39.38378	1.023744	0.00660331	0.00780647	0.00360075	0.0113521	0.00280726	0.000660296	0.00841727	0.0175348	0.007970884	-0.007093617	0.0898152	0.00995562	0.0690751	0.085305	0.0764759	0.217948	0.00479612	0.00154676	0.046277	0.227901	0.0319717	0.0513503	0.00661413	0.0279363	0.0530325	0.01236255	43.55557	0.141667	0.483774	1.00383	2.37073	0.0237119	0.408884	0.0305662	0.10398	0.383112	0.0497455	0.005268936	2.346309
24800	-51.33525	-79.62559	28.29033	1.544122	0.199622	0.0530385	0.0594321	0.0517203	0.0171416	0.0429978	0.0987473	0.00325308	0.1184579	0.1059414	0.0338915	0.0486324	0.119168	0.0449991	0.172058	0.0671593	0.0387522	0.0206229	0.00445185	0.00802732	0.0251887	0.249316	0.00991173	0.136157	0.0216644	0.02249071	5.808537	0.232059	0.595739	1.05291	2.11929	0.0580545	0.548802	0.00221853	0.103771	0.241872	0.0452821	0.1284321	0.1751176
24900	-47.1885	-77.74787	30.55937	1.17578	0.0255639	0.113989	0.0098544	0.0133842	0.00220456	0.0199698	0.00665033	0.0672527	0.05736295	0.316776	0.0799014	0.052115	0.0345196	0.040279	0.0164227	0.154101	0.098455	0.0136315	0.0320058	0.0474493	0.0185036	0.020388	0.0225591	0.319386	0.050283	0.1121498	5.842986	0.170636	0.523885	1.02396	2.28152	0.0520409	0.50983	0.000790401	0.0652299	0.34168	0.0304286	0.4289257	0.2614666
25000	-40.50482	-80.79726	40.29244	0.3249323	0.0224402	0.0304837	0.00204831	0.000894136	0.0136855	0.00411455	0.00459633	0.0147008	0.006388037	0.04068659	0.0604894	0.00406168	0.228115	0.218828	0.00436934	0.0187595	0.0210144	0.0077004	0.00422676	0.0299056	0.0221881	0.0424376	0.0129934	0.319266	0.00564491	0.00270907	22.79687	0.00753423	0.123978	0.635392	3.2331	0.0585376	0.443037	0.0070861	0.088167	0.316565	0.0866067	0.04339566	0.06242721
25100	-50.8706	-83.27668	32.40608	0.7956529	0.00984716	0.00617024	0.013514	0.0142731	0.0844455	0.0812752	0.0743254	0.00717014	0.02436914	0.0536534	0.128244	0.101852	0.0567034	0.288705	0.00752542	0.0367152	0.0287284	0.0311185	0.0436778	0.0201331	0.00310436	0.0238609	0.00353503	0.114029	0.112067	0.05605814	10.13011	0.0946334	0.405378	0.955743	2.54425	0.0544928	0.377008	0.0502296	0.0846835	0.402767	0.0308197	0.1097115	0.5109594
25200	-47.41953	-80.30714	32.88761	1.138719	0.0986645	0.0704735	0.0236466	0.0380389	0.0123339	0.0252251	0.00711363	0.00596378	0.04734558	0.05481959	0.0606726	0.131655	0.0153982	0.2328	0.0191461	0.171636	0.143476	0.0119951	0.0168569	0.0297947	0.0126022	0.0254967	0.0383278	0.0497969	0.0403471	0.1418891	6.065515	0.163772	0.514815	1.01966	2.30176	0.0308022	0.455799	0.0109104	0.0606647	0.38706	0.0547638	0.1967086	0.7213158
25300	-52.39753	-82.5199	30.12237	3.548154	0.100291	0.152663	0.0352767	0.00107286	0.011597	0.0404247	0.0540165	0.031578	0.0711776	0.07993405	0.188118	0.0615891	0.123944	0.133487	0.0231256	0.119042	0.00608004	0.00439277	0.0179047	0.00256839	0.0247297	0.0497467	0.00502373	0.135127	0.105123	0.01102446	1.397873	0.427675	0.757975	1.08415	1.7302	0.0754393	0.404205	0.0333506	0.058889	0.365044	0.0630723	0.09095851	0.1212032
25400	-52.48462	-82.52622	30.0416	1.473981	0.108112	0.00384911	0.0304573	0.034945	0.0813724	0.0415698	0.040114	0.117356	0.1096348	0.09731669	0.0254505	0.000368501	0.0221615	0.164909	0.0346483	0.00722943	0.042762	0.000719771	0.0406622	0.0290559	0.179966	0.16742	0.0509654	0.211597	0.0220846	0.004162729	3.25173	0.221275	0.584167	1.04886	2.1457	0.134445	0.407443	0.00516201	0.118824	0.288804	0.045323	0.1014794	0.04102042
25500	-50.8625	-78.0515	27.189	0.530208	0.209284	0.00721763	0.0626416	0.0623105	0.0870972	0.0219945	0.0156056	0.11223	0.1291571	0.07837238	0.273864	0.0195444	0.121938	0.0794462	0.00776411	0.0650596	0.0108238	0.0103902	0.0732201	0.0338324	0.0589819	0.0823088	0.00687155	0.132707	0.0232475	0.02077809	7.766127	0.0391141	0.27118	0.841062	2.84864	0.0213479	0.448252	0.00726463	0.11647	0.372993	0.0336727	0.09915048	0.2095612
25600	-37.78613	-83.72873	45.9426	1.362549	0.00462574	0.00181282	0.00254021	0.0105295	0.000699512	0.00650479	0.0098903	0.005594	0.005692449	-0.00378327	0.0269096	0.164443	0.0840773	0.135071	0.00435585	0.0621917	0.0956762	0.0144302	0.0349893	0.0273114	0.116859	0.0522355	0.0127806	0.0734566	0.0952115	0.03170467	26.86276	0.203287	0.563955	1.04122	2.19154	0.0388677	0.38737	0.0387416	0.104894	0.358326	0.0718002	0.0279214	1.135497
25700	-51.17048	-81.07122	29.90073	0.4479831	0.00428944	0.0526318	0.0607302	0.0456672	0.0563536	0.0286349	0.192167	0.0121027	0.0483828	0.02454621	0.0893076	0.224497	0.00212201	0.0466179	0.0231199	0.0192274	0.0273459	0.00468157	0.0250117	0.0107079	0.154688	0.00911768	0.00357965	0.120542	0.239433	0.0529958	8.49307	0.0242012	0.216609	0.778391	2.9808	0.0862362	0.449719	0.0301057	0.0975443	0.307272	0.0291234	0.07754201	0.6834463
25800	-56.11998	-81.88556	25.76558	1.86181	0.0870119	0.0549643	0.000865105	0.0154052	0.00665621	0.0687466	0.0353024	0.234852	0.05665461	-0.05215948	0.238117	0.334283	0.00995536	0.00291766	0.0620133	0.00409989	0.0115074	0.0404419	0.00269588	0.000890677	0.01299	0.0204394	0.0543604	0.0869023	0.118386	0.1058087	8.165472	0.276202	0.639465	1.06611	2.01822	0.0423557	0.375402	0.0505673	0.124707	0.317811	0.0891576	0.05364927	1.972231
25900	-54.28128	-84.00897	29.72769	0.4986878	0.0137961	0.097447	0.0474922	0.0045189	0.0486655	0.00189019	0.013328	0.0901044	0.03474589	-0.08499689	0.00826188	0.181969	0.0919622	0.0223127	0.0838583	0.0401411	0.00488583	0.0144836	0.0629759	0.00568917	0.326799	0.00336373	0.013184	0.0997254	0.0403874	0.1943902	7.137994	0.0331448	0.251058	0.819311	2.89649	0.0611874	0.392437	0.0198296	0.115847	0.333445	0.0772539	0.1093933	1.776985
26000	-55.60475	-82.06865	26.46389	3.565882	0.0032059	0.0718744	0.109817	0.0039599	0.0905148	0.0676795	0.0386989	0.0268619	0.07548302	0.028032	0.0746133	0.00406836	0.085156	0.033873	0.0207613	0.190788	0.0388235	0.00386852	0.00937193	0.142116	0.00337248	0.0376439	0.00901955	0.169167	0.177358	0.007492049	16.4289	0.428798	0.758719	1.08417	1.72831	0.0808292	0.538198	0.0124659	0.119412	0.203377	0.0457177	0.03552405	0.2109008
26100	-48.50384	-84.33523	35.8314	1.646363	0.00604428	0.0348837	0.0154688	0.0427312	0.00848705	0.00347787	0.0107652	0.00814466	0.0124291	0.09506756	0.0809635	0.084656	0.0508931	0.0621798	0.0856723	0.0628684	0.0185269	0.00540465	0.0153698	0.0608752	0.0873831	0.0829827	0.00373987	0.173587	0.124898	0.000521303	24.57746	0.247073	0.611235	1.05797	2.08372	0.0293157	0.411971	0.0388484	0.151067	0.263021	0.105776	0.09558886	0.005453596
26200	-45.40279	-80.6659	35.26311	0.5409723	0.106027	0.013468	0.00510318	0.0208298	0.0677173	0.034614	0.0389111	0.00665458	0.04016466	0.0904402	0.123044	0.0114134	0.0245084	0.176396	0.0865131	0.0446707	0.0224586	0.0239135	0.109201	0.0308084	0.00815949	0.0260068	0.097224	0.198811	0.0168719	0.00359984	6.6531	0.0412104	0.277825	0.847934	2.83303	0.0522544	0.443224	0.013258	0.116543	0.320843	0.0538772	0.09404004	0.03827986
26300	-46.90783	-83.77564	36.8678	0.4633301	0.00460381	0.0387184	0.0116711	0.00322191	0.0116653	0.0363679	0.0133821	0.00628513	0.02041249	0.1282991	0.146382	0.0213403	0.024403	0.094391	0.0221988	0.0073706	0.0596264	0.00603087	0.105402	0.0681295	0.166947	0.147732	0.0305779	0.0642668	0.035202	0.05091933	14.00452	0.0268095	0.227304	0.791637	2.95425	0.0115876	0.390261	0.0552622	0.115645	0.410309	0.0169344	0.1792185	0.2841188
26400	-52.83641	-82.50745	29.67104	0.2213941	0.0269654	0.0225613	0.0475159	0.00544369	0.00900532	0.055248	0.000137847	0.0317371	0.0615637	0.01109667	0.0866914	0.0819613	0.178173	0.102633	0.00358473	0.00824288	0.103425	0.00800384	0.076691	0.11389	0.00791337	0.0343377	0.00308095	0.188991	0.00238041	0.004543661	82.08568	0.00103502	0.0469572	0.437163	3.51484	0.0616183	0.28347	0.00986847	0.165006	0.442026	0.0380104	0.01564033	0.2905093
26500	-62.10344	-83.92181	21.81837	0.2014645	0.0506276	0.402927	0.118256	0.0436768	0.066548	0.122613	0.0223591	0.0341623	0.08310292	0.2669006	0.0351229	0.04302	0.131036	0.0732072	0.0414589	0.0285397	0.0765503	0.0882736	0.19738	0.0130823	0.0418105	0.00589547	0.0265001	0.181307	0.0168159	0.08100966	9.246903	0.000558541	0.0346246	0.387469	3.57735	0.0597083	0.398868	0.00873992	0.152027	0.299494	0.081163	0.3479103	0.2328464
26600	-44.37275	-81.56629	37.19355	0.3927038	0.0360862	0.01678	0.0158569	0.0227986	0.0431073	0.0117871	0.00153882	0.0680111	0.03387175	0.07521241	0.0366533	0.022446	0.0415919	0.0604891	0.145497	0.0937751	0.0741102	0.0255549	0.0383024	0.0253488	0.0782411	0.138042	0.0119306	0.198038	0.00997998	0.04340182	5.571558	0.015676	0.176285	0.723263	3.08478	0.0396241	0.393837	0.0121683	0.163283	0.324944	0.0661436	0.1186142	0.3659074
26700	-51.89449	-80.1879	28.29341	1.092241	0.131638	0.053618	0.0468527	0.0511051	0.0669021	0.000192127	0.00447749	0.0436213	0.0368773	0.028803	0.00253434	0.0271272	0.120682	0.090769	0.0727341	0.0153564	0.0258006	0.00432246	0.00373808	0.0660595	0.114285	0.147025	0.0676388	0.185608	0.05632	0.02688211	34.47063	0.154982	0.502823	1.01375	2.32845	0.0427331	0.428821	0.00220599	0.0981338	0.272792	0.155314	0.05568511	0.4827523
