Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
791	0	-239.0184	-241.2223	2.203841	1.127094	0.283535	0.112399	0.181591	0.274478	0.45745	0.154518	0.10879	0.0347193	0.122483	0.012196	0.066692	0.000510849	0.570454	0.78118	0.0373514	0.0898256	0.2484712	0.04632749	0.0500685	0.252937	0.0131691	0.0323393	0.00591067	0.00531518	0.0222665	0.00307278	0.120605	0.0122958	0.172432	0.0193401	0.259861	0.0210041	0.00938324	0.005157382	18.74536	0.161593	0.511882	1.01824	2.30829	0.210373	0.248012	0.0947071	0.138341	0.149952	0.158614	0.05148487	0.1001728
792	0	-242.9818	-248.526	5.544124	1.318814	0.465414	0.031445	1.14019	0.0637964	0.0297979	0.0539151	0.0284693	0.0976047	0.0301921	0.0977196	0.0700669	0.0233688	0.0823687	0.267147	0.0323434	0.104464	0.1424126	0.1083125	0.0613558	0.0799001	0.0127046	0.0550503	0.0873252	0.00146054	0.120704	3.34179e-07	0.0858464	0.00225918	0.0834323	0.116389	0.2492	0.0201722	0.0241996	0.002743695	32.08726	0.195928	0.55533	1.03774	2.211	0.255715	0.196034	0.163284	0.0602254	0.210497	0.114246	0.1110562	0.02470546
793	0	-231.9339	-240.7064	8.772533	3.361179	0.531755	0.0936259	0.0463359	0.0232898	0.0104849	0.144763	0.0371236	0.0135907	0.0177648	0.100788	0.158043	0.114391	0.282237	0.282483	0.0197551	0.00650272	0.1194891	0.0335741	0.00816677	0.168673	0.00156292	0.052555	0.00166647	0.00513357	0.0240318	0.00037743	0.111772	0.115116	0.0868819	0.178851	0.238075	0.00108976	0.00604851	0.009646939	28.1449	0.415407	0.749749	1.0838	1.75104	0.281619	0.253469	0.089069	0.0861455	0.179341	0.110357	0.04322104	0.2232001
794	0	-231.1619	-250.3709	19.20901	2.996336	0.031491	0.0177186	0.00971422	0.0830358	0.00256284	0.0342876	0.0185977	0.0725817	0.0125445	0.0497516	0.13051	0.0814967	0.0335195	0.0107528	0.018224	0.00445938	0.06062407	0.004871605	0.0138923	0.0198423	0.0567295	0.0786139	0.0804502	0.00419658	0.0340302	0.00963776	0.0613995	0.205171	0.146074	0.118617	0.128682	0.0327032	0.00996033	0.0182558	67.51618	0.388978	0.731325	1.0825	1.7972	0.282551	0.205557	0.0959666	0.118613	0.112838	0.184474	0.02312741	0.7893579
795	0	-247.0298	-254.7257	7.695864	1.131546	0.00805655	0.124481	0.0238174	0.0110142	0.221015	0.169497	0.0655242	0.0356207	0.228085	0.126091	0.114367	0.0179605	0.224446	0.0760802	0.0618843	0.0343472	0.08855825	0.02349767	0.141865	0.076085	0.024286	0.0013546	0.0159405	0.0583914	0.0174705	5.119e-05	0.149874	0.0919748	0.0290996	0.168823	0.101347	0.0704714	0.0529661	0.01092802	67.89822	0.162429	0.51301	1.01878	2.30578	0.261616	0.182557	0.0742058	0.165516	0.203751	0.112354	0.03442569	0.3174378
796	0	-239.5546	-250.4686	10.91394	2.247223	0.236121	0.0240642	0.157139	0.0286531	0.000225865	0.1693	0.0673425	0.0715738	0.0348821	0.0488169	0.0840433	0.132271	0.174007	0.00815641	0.00448612	0.0722068	0.06468071	0.02073947	0.0829031	0.0164366	0.0969503	0.055353	0.0146244	0.0155334	0.00158804	0.00120808	0.0767297	0.0913874	0.159513	0.1748	0.0695056	0.0618291	0.0816391	0.003862465	54.976	0.321102	0.678967	1.0751	1.92483	0.263853	0.18869	0.096358	0.161779	0.17934	0.10998	0.02460194	0.1569984
797	0	-243.7909	-252.7381	8.947223	0.6985274	0.24627	0.141696	0.0326657	0.0254318	0.0532357	0.156509	0.265441	0.0590789	0.0043569	0.0853137	0.0459447	0.00851186	0.0193474	0.0179772	0.0612403	0.224492	0.05727871	0.04282024	0.0199231	0.189138	0.0266231	0.0483414	0.0162467	0.0499346	0.0294244	0.0010037	0.133161	0.0526322	0.173838	0.0650671	0.10879	0.0244099	0.0614664	0.004230256	45.61144	0.0738738	0.362835	0.924321	2.63897	0.271686	0.209337	0.10254	0.0713773	0.20625	0.13881	0.0470505	0.08990884
798	0	-238.2797	-247.9224	9.642702	1.915206	0.0992898	0.0330628	0.0495123	0.0151359	0.0102624	0.387863	0.0566779	0.256675	0.00402469	0.0263827	0.248842	0.00972677	0.109294	0.0308905	0.076408	0.0115767	0.09355435	0.05520918	0.064911	0.0444243	0.0632147	0.0200724	0.099887	0.00102579	0.0616887	0.00200136	0.108596	0.0802072	0.091014	0.101492	0.154773	0.00787072	0.098823	0.0352925	33.80391	0.282938	0.645683	1.06772	2.00366	0.221093	0.257186	0.100115	0.117019	0.21401	0.0905775	0.09050168	0.3899652
799	0	-213.9669	-243.8191	29.85217	0.840204	0.0164076	0.00497106	0.00544483	0.00522283	0.00263336	0.0349089	0.00935616	0.00519288	0.000851109	0.00249037	0.0684734	0.00233882	0.00436938	0.0145091	0.00045209	0.0310046	0.01498698	0.009815612	0.0704856	0.229835	0.0485485	0.0437619	0.0020171	0.0185106	0.102023	0.00208145	0.115955	0.0574203	0.0541676	0.00423928	0.128975	0.0767963	0.0451847	0.01531538	210.8573	0.10408	0.42283	0.967501	2.50559	0.286471	0.184755	0.13867	0.0861521	0.206918	0.0970339	0.02513099	0.609422
800	0	-227.6682	-240.9833	13.31507	1.633457	0.0439477	0.0198807	0.0362568	0.0608151	0.0568719	0.0802078	0.0227439	0.00393528	0.0183021	0.0918952	0.0432889	0.0171675	0.00399757	0.0267835	0.143861	0.148689	0.05229422	0.05871527	0.0165527	0.16364	0.00392862	0.026168	0.0111737	0.00132734	0.0160205	0.00271374	0.11097	0.14079	0.107557	0.00636168	0.256258	0.117393	0.0191461	0.02379112	66.85172	0.245222	0.609361	1.05738	2.08803	0.216095	0.310911	0.0850392	0.0731263	0.190938	0.123891	0.08250638	0.2883549
801	0	-240.7279	-250.8851	10.15725	1.88454	0.207614	0.220353	0.0986034	0.175903	0.238901	0.11282	0.0695979	0.19213	0.163673	0.106265	0.0512483	0.0866978	0.0693217	0.144271	0.109429	0.0988518	0.1372356	0.05632454	0.0839879	0.0458056	0.0519052	0.0533692	0.000430345	0.0306742	0.0308949	0.00674105	0.15112	0.0083669	0.120757	0.0120782	0.199104	0.151854	0.0529125	0.02710318	21.28195	0.279091	0.642146	1.06681	2.01195	0.210259	0.263334	0.158734	0.0713244	0.141198	0.155151	0.08342773	0.3248702
802	0	-236.8881	-241.2586	4.370457	2.203662	0.0146033	0.0113758	0.17781	0.160192	0.0153499	0.483015	0.0538206	0.0205971	0.167408	0.343119	0.226034	0.128447	0.0589342	0.520453	0.170893	0.184913	0.1835958	0.1024236	0.0239248	0.24421	0.0181009	0.0129276	0.00230148	0.00651672	0.0677831	0.00474575	0.304744	0.048513	0.126118	0.0037969	0.08099	0.0393739	0.0159536	0.02127992	16.61426	0.316431	0.675059	1.07434	1.93417	0.280059	0.230186	0.0871323	0.138011	0.172421	0.0921909	0.1237035	0.1720236
803	0	-229.1188	-246.8302	17.71144	2.590319	0.111973	0.147131	0.187447	0.090617	0.0344432	0.117581	0.199753	0.0587087	0.0244051	0.0885727	0.00583354	0.0900846	0.0803936	0.0247347	0.088478	0.0281318	0.08187576	0.04796777	0.0186695	0.131284	0.00272163	0.0111163	0.00148575	0.020373	0.0251173	0.002395	0.0964525	0.207681	0.0900349	0.151794	0.138807	0.0829737	0.0190959	0.03491434	15.6907	0.354856	0.705985	1.07958	1.85958	0.28629	0.307101	0.0727047	0.0872662	0.153686	0.0929518	0.08288212	0.421253
804	0	-237.2876	-245.7836	8.496057	2.541097	0.0431494	0.0972535	0.007782	0.194276	0.340287	0.0889383	0.185278	0.121623	0.0619405	0.113942	0.0515982	0.0962044	0.134438	0.0427725	0.0227915	0.110481	0.06031374	0.1403064	0.0183246	0.17222	0.100125	0.0517154	0.00603169	0.00840413	0.02422	0.0100152	0.11626	0.0780715	0.14803	0.0360308	0.0644472	0.142241	0.0238648	0.021871	15.40223	0.350319	0.702473	1.07908	1.86813	0.248146	0.221315	0.12571	0.123687	0.199781	0.0813601	0.1621774	0.1348585
805	0	-239.9157	-248.8107	8.895045	1.698263	0.037605	0.0960448	0.111819	0.0606314	0.25125	0.153033	0.00723176	0.122868	0.161819	0.299898	0.0413229	0.0334869	0.222418	0.036612	0.0409659	0.0303938	0.07129146	0.007897647	0.0130897	0.0545078	0.0466811	0.0201385	0.0138172	0.0204893	0.0926722	0.00068512	0.0564157	0.0902695	0.116925	0.114166	0.178664	0.168132	0.0133465	0.04619366	33.03276	0.25439	0.618543	1.06022	2.06685	0.226498	0.316298	0.0703894	0.0955232	0.121634	0.169657	0.05409131	0.8539942
806	0	-240.498	-245.9461	5.448175	6.556461	0.0274238	0.211955	0.177978	0.386985	0.0301286	0.0936634	0.0726971	0.027965	0.0151586	0.0453358	0.144725	0.0343321	0.236911	0.0709824	0.115973	0.286613	0.1092315	0.07531946	0.0104377	0.0613389	0.0607209	0.0392961	0.0688766	0.0279561	0.0548178	0.0032782	0.10884	0.0241908	0.146869	0.0615062	0.207094	0.104871	0.0199058	0.02266481	27.55782	0.556185	0.833739	1.07999	1.53009	0.237664	0.179893	0.153489	0.0872002	0.196293	0.145461	0.09798427	0.2313107
807	0	-214.6131	-252.3851	37.77204	1.981202	0.0139985	0.00525101	0.0252242	0.00231903	0.00692809	0.0186952	0.00660753	0.00742733	0.00236793	0.0157924	0.00355405	0.00205072	0.00416996	0.00172914	0.0119432	0.0177075	0.008757189	0.005739308	0.0409642	0.135482	0.0107202	0.0161797	0.00223554	0.0284561	0.0153403	0.0299728	0.235553	0.032342	0.140822	0.0177463	0.190126	0.0282663	0.0757937	0.003061257	220.6619	0.29102	0.653	1.06951	1.98647	0.385855	0.243937	0.0991542	0.0578749	0.130479	0.0826995	0.008800565	0.3478477
808	0	-251.6119	-246.6542	-4.957613	2.761935	0.119677	0.0727277	0.171873	0.543818	0.0367336	0.165915	0.0975121	0.930332	0.0624062	0.916207	0.282142	0.464198	0.247809	0.304655	0.506291	0.462373	0.3766073	0.08281093	0.048595	0.0302852	0.0268247	0.105949	0.016882	0.0201659	0.0187752	0.00680112	0.148752	0.014872	0.0885454	0.124227	0.247488	0.0913771	0.0104603	0.0006653297	8.831322	0.369963	0.717433	1.08106	1.83155	0.226978	0.228174	0.143228	0.0980903	0.195209	0.10832	0.08347626	0.007970287
809	0	-221.6909	-245.4665	23.77557	1.834953	0.00247699	0.130534	0.00233792	0.0283376	0.108114	0.0350613	0.0609206	0.0318967	0.0252172	0.0090539	0.0437033	0.0255959	0.0299147	0.0127354	0.0044506	0.0697401	0.04215618	0.01103597	0.113075	0.0234026	0.0526052	0.0507966	0.00372319	0.0334878	0.0239707	0.00491378	0.0755598	0.059431	0.0545044	0.000587217	0.453316	0.0500583	0.000568265	0.03194835	38.40431	0.272744	0.636231	1.06525	2.02577	0.200425	0.173332	0.0985727	0.0705805	0.170634	0.286455	0.04298432	0.7432558
810	0	-233.9974	-243.6152	9.617788	1.772116	0.0385163	0.00588051	0.0093429	0.0231927	0.235662	0.0586178	0.068152	0.0238478	0.0935508	0.0739761	0.307318	0.0775613	0.0139603	0.161439	0.0592794	0.232634	0.09288874	0.01965829	0.0141054	0.143275	0.0964558	0.00414418	0.00925201	0.00663636	0.020734	0.00089137	0.300475	0.0549763	0.163936	0.0298039	0.124392	0.0251082	0.0058151	0.002000184	51.10242	0.264467	0.628365	1.06308	2.04409	0.228338	0.22449	0.0995836	0.0582194	0.220491	0.168877	0.02165847	0.09235112
811	0	-245.9945	-247.5603	1.56581	3.708069	0.0152924	0.0308255	0.491851	0.0701815	0.0875099	0.0375971	0.219968	0.14301	0.11072	0.135216	0.051626	0.089282	0.0549953	0.115538	0.105142	0.370439	0.1586364	0.00278258	0.112168	0.117132	0.054124	0.020539	0.000200678	0.0697099	0.0666488	0.00152556	0.0276035	0.0974774	0.0580709	0.000609022	0.335965	0.0205289	0.0176983	0.07197669	40.96055	0.437569	0.764468	1.08432	1.71364	0.25376	0.13808	0.0678584	0.144225	0.198348	0.197729	0.07475927	0.9627795
812	0	-220.2986	-239.4906	19.19204	2.59953	0.0692893	0.0271692	0.120166	0.0112476	0.00281948	0.229117	0.0402096	0.0603703	0.00412486	0.0125574	0.0262282	0.00684337	0.0781519	0.144777	0.124724	0.0675888	0.06962841	0.08118033	0.0731859	0.131172	0.00429909	0.0427754	0.0129459	0.00860705	0.0550955	0.0009379	0.0690694	0.0233365	0.290501	0.0289749	0.196207	0.0409639	0.0219289	0.008607578	20.42745	0.355694	0.706631	1.07967	1.858	0.200517	0.220681	0.0822004	0.0974769	0.241344	0.157781	0.08978791	0.09586567
813	0	-255.7351	-260.1447	4.409665	0.8050407	0.127274	0.0755095	0.126925	0.0696176	0.0972839	0.0838732	0.169003	0.0153203	0.171278	0.12646	0.0903292	0.475687	0.100359	0.378107	0.0995721	0.283238	0.2289821	0.0923094	0.111451	0.0122356	0.0720782	0.0491125	0.0844607	0.0273021	0.049443	0.00672718	0.136246	0.00889998	0.054124	0.136844	0.148535	0.0944165	0.0081245	0.01416442	20.24398	0.0966309	0.409156	0.958342	2.53587	0.236951	0.22523	0.183792	0.0510613	0.190295	0.11267	0.1064738	0.1330319
814	0	-244.8379	-253.507	8.669132	1.453788	0.030284	0.0529096	0.0290471	0.09843	0.0428434	0.0735799	0.137146	0.081671	0.0286836	0.00316311	0.0185361	0.378107	0.181037	0.0162621	0.232555	0.0255876	0.05500403	0.03731091	0.0162564	0.0696413	0.0361468	0.0364619	0.0254244	0.00351869	0.029096	0.0189927	0.0082381	0.161416	0.212871	0.21744	0.0251577	0.137092	0.00224812	0.003013403	50.48842	0.218095	0.580679	1.04759	2.15364	0.27122	0.248708	0.116823	0.0879921	0.122936	0.152321	0.04032432	0.07472918
815	0	-242.0076	-245.5592	3.551557	2.337679	0.0713577	0.177271	0.0427435	0.0183047	0.206393	0.0890124	0.490611	0.0624466	0.0385523	0.0547198	0.0765325	0.0572464	0.0656368	0.223358	0.0926186	0.26853	0.1787246	0.04670604	0.0822199	0.0203073	0.0151717	0.0126322	0.00151206	0.0146488	0.0243621	0.0319206	0.118819	0.074207	0.150646	0.0717288	0.283867	0.0468773	0.0510803	0.0002444043	62.53016	0.330506	0.686707	1.07653	1.90626	0.206683	0.207048	0.175972	0.0834178	0.172034	0.154845	0.04695045	0.005205579
816	0	-241.4897	-240.6603	-0.8294232	3.724749	0.0836657	0.0650521	0.0836371	0.773905	0.214489	0.00155982	0.554885	0.302684	0.499746	0.314651	0.230702	0.240146	0.484475	0.0660006	0.0427922	0.257126	0.288985	0.2714339	0.0893353	0.00113982	0.150072	0.064176	0.0228254	0.00263972	0.0336446	0.00386448	0.0796344	0.036631	0.199576	0.00478321	0.21871	0.0349649	0.0580032	0.0299549	7.139631	0.438571	0.765118	1.08433	1.71198	0.216064	0.207549	0.127275	0.1094	0.226517	0.113196	0.3013888	0.09938958
817	0	-238.5915	-246.7895	8.197945	2.464311	0.204104	0.0949101	0.0876981	0.0841092	0.179073	0.14279	0.165419	0.0223468	0.0837345	0.239018	0.00632474	0.151354	0.10876	0.0295131	0.0382332	0.0377835	0.07259795	0.04283564	0.0354182	0.147	0.0420821	0.0551022	0.0154019	0.0039819	0.0192845	0.038651	0.0865335	0.0030141	0.105061	0.0943872	0.285898	0.0145242	0.0536606	0.03758921	40.9329	0.343047	0.696768	1.07821	1.88197	0.240579	0.286392	0.103833	0.0745786	0.172061	0.122557	0.08042485	0.467383
818	0	-229.098	-242.4113	13.31328	6.625771	0.0785537	0.0121669	0.054084	0.0505934	0.0870358	0.11796	0.00542033	0.0544497	0.0114745	0.0252538	0.124374	0.0823084	0.217371	0.000242177	0.0727544	0.0320847	0.07817411	0.04501132	0.0436092	0.069217	0.0384846	0.0245549	0.0312402	0.00354605	0.00391419	0.00926974	0.0305292	0.0147808	0.229069	0.0179274	0.379581	0.0969302	0.0073466	0.01736005	35.76808	0.558195	0.834793	1.07983	1.52719	0.167649	0.193983	0.174461	0.091255	0.188845	0.183806	0.06237137	0.2783336
819	0	-248.1783	-260.3682	12.18989	0.6796685	0.0681374	0.0360358	0.0650743	0.0864498	0.183639	0.092917	0.102877	0.0533559	0.00304529	0.000752607	0.00999011	0.0237184	0.00677672	0.0478149	0.0110328	0.0524951	0.03251303	0.04778065	0.0305211	0.00237895	0.061073	0.0305978	0.00260845	0.0412901	0.269541	0.00706261	0.149552	0.0901932	0.0618032	0.0117028	0.173722	0.030001	0.037953	0.05492312	50.43545	0.0698518	0.353777	0.917095	2.65928	0.294281	0.148375	0.146867	0.0448377	0.269442	0.0961972	0.1027038	0.5347722
820	0	-224.2027	-257.4576	33.25489	1.856292	0.000376846	0.0066716	0.0170116	0.022487	0.00145295	0.00529622	0.0130925	0.00162634	0.00324237	0.00133709	0.00980259	0.00411235	0.00232897	0.0243704	0.000719194	0.0108425	0.01130372	0.001900148	0.0134331	0.0943095	0.0955794	0.0212552	0.0321718	0.0548195	0.0366521	0.016402	0.102093	0.174972	0.0107151	0.014316	0.0466463	0.221238	0.0653968	0.001617867	531.8797	0.275495	0.638807	1.06594	2.01976	0.320849	0.174398	0.0669749	0.0956359	0.280549	0.0615925	0.003518014	0.4598806
821	0	-244.9368	-244.1532	-0.7836266	3.611582	0.213128	0.153182	0.413388	0.168412	0.0546537	0.633673	0.27017	0.374886	0.510865	0.038709	0.315885	0.0226209	0.352965	0.0602391	0.765014	0.224725	0.2940507	0.2189308	0.0400696	0.0886381	0.170549	0.0279882	0.0101393	0.000676671	0.120667	0.0237096	0.0824074	0.0680627	0.0702011	0.000929177	0.102604	0.169869	0.0234888	0.02396235	9.400556	0.431662	0.760607	1.08423	1.7235	0.250938	0.211449	0.130538	0.0977882	0.131667	0.177619	0.2428931	0.09865387
822	0	-230.8666	-246.7294	15.86281	3.094573	0.134833	0.0077102	0.115756	0.0575235	0.0157018	0.0106632	0.00468864	0.0829999	0.0062097	0.131404	0.108668	0.0229215	0.037652	0.0167679	0.0487656	0.0509992	0.04412323	-0.05295445	0.0728868	0.0723978	0.12721	0.0312694	0.0229102	0.0308272	0.133361	0.00154328	0.161793	0.121985	0.0145409	0.0237259	0.0817488	0.0704989	0.0333013	0.1108419	32.14601	0.396448	0.736633	1.08294	1.78397	0.280739	0.103295	0.132016	0.100928	0.247852	0.13517	0.05788748	1.914782
823	0	-222.2213	-248.2732	26.05192	2.293435	0.0541834	0.0687376	0.0732495	0.012175	0.0113979	0.0745025	0.0170565	0.0273841	0.00226203	0.00217537	0.0688465	0.0178216	0.00109743	0.0605788	0.0424167	0.00120469	0.04208746	0.01764004	0.0102767	0.11639	0.12302	0.125249	0.0109415	0.0201555	0.173903	0.00975831	0.0777344	0.107615	0.0992063	0.0485446	0.0657883	0.00794493	0.00347358	0.009358197	40.10953	0.325955	0.682982	1.07586	1.91521	0.25754	0.170819	0.141071	0.0937187	0.175372	0.161479	0.02699824	0.3466225
824	0	-244.4775	-250.6047	6.127211	3.509956	0.240842	0.0121934	0.0847891	0.106092	0.0332882	0.110137	0.336995	0.125915	0.133873	0.0591062	0.108263	0.129313	0.0779035	0.0747785	0.0486392	0.165454	0.1106085	0.04272972	0.125236	0.0721214	0.038689	0.0130275	0.0563369	0.0153566	0.0486076	0.00350689	0.0512592	0.0136502	0.152992	0.0872137	0.158556	0.15072	0.0127272	0.02243097	47.76612	0.425232	0.756353	1.08409	1.73432	0.201167	0.198	0.104009	0.0775932	0.227542	0.191689	0.06516069	0.3442408
825	0	-242.2483	-248.3845	6.136179	2.518045	0.231299	0.0147919	0.107697	0.107541	0.011473	0.193123	0.031376	0.150123	0.00766476	0.0903848	0.110766	0.479396	0.226862	0.0131512	0.0329944	0.0557822	0.1277759	0.03350455	0.09091	0.17154	0.0899054	0.0108066	0.0150047	0.0309044	0.00592058	0.0128857	0.113068	0.0836789	0.0820652	0.0109519	0.1913	0.0850168	0.00604124	0.02510477	38.27693	0.348161	0.70079	1.07883	1.87222	0.219053	0.254484	0.0925363	0.0697462	0.201855	0.162325	0.05860932	0.428341
826	0	-257.9759	-248.2756	-9.700298	1.03249	0.278618	0.820544	0.413277	0.138356	0.24615	0.0817266	0.386783	0.805178	0.274285	0.899798	0.263485	0.489511	0.215854	0.896304	0.496489	0.0521844	0.390869	0.09545671	0.102497	0.0232998	0.00456186	0.0578135	0.0151583	0.00424222	0.00122082	0.010308	0.235635	0.0221288	0.0882765	0.102296	0.307486	0.02495	0.000125735	0.03300726	14.00278	0.143391	0.486304	1.00518	2.36512	0.226464	0.180844	0.114313	0.111071	0.228524	0.138785	0.128464	0.2569379
827	0	-241.669	-252.0729	10.40392	1.618095	0.0165735	0.199736	0.0463053	0.0579503	0.111962	0.0226927	0.142019	0.0210265	0.0166304	0.165697	0.00146994	0.0315109	0.070529	0.0510776	0.000725383	0.23632	0.1109435	0.1008265	0.0260072	0.0180773	0.104453	0.109372	0.14553	0.00885695	0.0107812	0.00796237	0.166637	0.00882753	0.155013	0.129681	0.0885319	0.00858044	0.0116888	0.006158007	33.27242	0.243003	0.607102	1.05666	2.09323	0.228406	0.169667	0.129364	0.0837622	0.307962	0.080839	0.1069845	0.0575598
828	0	-227.8666	-243.6809	15.81428	1.626972	0.0460541	0.0263409	0.150246	0.0363227	0.0188861	0.0359746	0.281182	0.0516884	0.0128318	0.0720269	0.140027	0.0249993	0.00273529	0.00502348	0.00257852	0.00633528	0.05517559	0.02624761	0.0766408	0.14429	0.176458	0.0106351	0.000494166	0.0320014	0.0273116	0.00471576	0.254883	0.00497593	0.0346569	0.0149615	0.169949	0.0222195	0.0258078	0.005341549	90.33889	0.244287	0.608412	1.05708	2.09022	0.216314	0.225523	0.139255	0.117909	0.213678	0.0873206	0.03158916	0.1690944
829	0	-238.6143	-248.7507	10.13646	1.177721	0.174083	0.121405	0.49773	0.0395365	0.0135924	0.335077	0.133361	0.0190904	0.170943	0.124608	0.0459248	0.0101324	0.190659	0.129686	0.164967	0.0736168	0.1125069	0.09357482	0.019798	0.0335469	0.163979	0.0317825	0.00990087	0.0313756	0.0596015	0.00114298	0.0746698	0.0905468	0.0737166	0.199832	0.130037	0.00615939	0.0739116	0.04212341	15.45627	0.170992	0.524349	1.02417	2.28049	0.275181	0.188249	0.0967637	0.0779783	0.177328	0.1845	0.1356982	0.3104198
830	0	-251.5405	-249.3056	-2.234885	1.736383	0.136439	0.184157	0.219372	0.276676	0.252095	0.457547	0.677205	0.159066	0.164433	0.313389	0.0142704	0.283506	0.000632455	0.0799408	0.233026	0.21834	0.2366269	0.01462677	0.0458256	0.0439549	0.0859451	0.0239964	0.000350996	0.00124229	0.0730944	0.0108037	0.100228	0.107994	0.159221	0.0150326	0.0851897	0.17558	0.0715422	0.01453341	17.60877	0.25964	0.623694	1.06174	2.05493	0.250406	0.183623	0.120997	0.0737793	0.196671	0.174525	0.02916018	0.4983991
831	0	-243.4884	-252.9274	9.439004	3.94076	0.0173897	0.333292	0.0286356	0.266435	0.427289	0.00645598	0.125193	0.119828	0.096072	0.172835	0.109744	0.0700914	0.089428	0.0706325	0.0149621	0.0105747	0.152699	0.06210635	0.178552	0.13957	0.0959916	0.0291181	0.00986695	0.00910309	0.00889784	0.015904	0.0917542	0.0748428	0.0826866	0.0235349	0.139901	0.0732851	0.0269919	0.08960273	11.42078	0.451078	0.773135	1.08441	1.69138	0.119711	0.105414	0.210787	0.105873	0.271395	0.186821	0.1517091	0.5906221
832	0	-253.1484	-253.4743	0.3259518	1.067162	0.00804878	0.199616	0.0160019	0.10884	0.425885	0.124384	0.12742	0.127899	0.220728	0.452731	0.432096	0.403209	0.248044	0.422247	0.0277506	0.0261681	0.1533571	0.0241191	0.0255427	0.0663359	0.0622758	0.00462438	0.0487822	0.0453424	0.21159	0.0176072	0.0320064	0.0503178	0.0175587	0.167736	0.0467234	0.0969436	0.106614	0.0298801	31.89251	0.150156	0.496048	1.01029	2.3435	0.315268	0.150409	0.0765216	0.0703895	0.270381	0.117031	0.05399921	0.5533434
833	0	-232.2012	-249.7465	17.54521	5.692319	0.00948031	0.0697498	0.00272104	0.0247492	0.0425513	0.0645664	0.119507	0.0903802	0.000486112	0.00790791	0.0709586	0.0571188	0.0243113	0.0193093	0.0133625	0.0144468	0.03787509	0.02300046	0.0514562	0.0707016	0.0729715	0.0617584	0.00510607	0.0482264	0.00925734	0.00302585	0.0640329	0.0295948	0.183633	0.0566102	0.270351	0.0584842	0.0147905	0.0005965113	109.7761	0.528517	0.818861	1.08193	1.57069	0.229274	0.202687	0.140061	0.0746834	0.171426	0.181868	0.02359698	0.02527914
834	0	-267.7337	-249.9959	-17.73783	0.7731778	0.172736	1.63666	0.0431954	0.348172	0.135764	0.206418	0.618401	0.764788	0.763956	0.406222	0.382451	0.268537	2.42047	1.06293	0.792209	0.104247	0.388153	0.1358434	0.0472763	0.0104684	0.183038	0.133966	0.0884794	0.0216835	0.0209239	0.00703028	0.105546	0.0356618	0.199914	0.0626913	0.00540434	0.0330388	0.0448774	0.1012865	9.533698	0.0898398	0.396107	0.949236	2.56482	0.254949	0.241746	0.101639	0.0735768	0.214238	0.113852	0.2371299	0.4271352
835	0	-215.0802	-244.4355	29.35527	1.831575	0.0251948	0.00237637	0.0206022	0.00123874	0.0113914	0.0323626	0.00457865	0.000149294	0.0124931	0.0558893	0.00118604	0.0473965	0.0138322	0.00432369	0.00891494	0.00638813	0.01642304	0.00614939	0.0191985	0.0082231	0.0639137	0.0154076	1.45739e-05	0.0037875	0.0138456	0.0266697	0.0721398	0.0338282	0.324948	0.01807	0.280106	0.0805686	0.0392793	0.003072524	182.0656	0.272306	0.635819	1.06514	2.02673	0.309343	0.27475	0.0787719	0.082484	0.116623	0.138028	0.009221914	0.3331764
836	0	-221.081	-251.807	30.72608	1.448225	0.000735205	0.000419829	0.0212434	0.0105643	0.00477385	0.026407	0.00738966	0.00457551	0.0318389	0.00496656	0.0182124	0.00189909	0.00511586	0.0230597	0.0131802	0.00444875	0.009221208	0.004406946	0.0345195	0.163714	0.00317788	0.065577	0.0959823	0.00161176	0.0302846	0.00783641	0.0444285	0.189436	0.148501	0.0470253	0.0480386	0.00284856	0.117019	0.001950545	367.2065	0.217212	0.579705	1.04723	2.15585	0.195454	0.208323	0.101812	0.116816	0.220349	0.157246	0.006357491	0.3068105
837	0	-212.2555	-241.4414	29.18597	3.130511	0.0232332	0.0103157	0.020303	0.00338985	0.0172561	0.0183856	0.00735394	0.00669903	0.00165699	0.0548411	0.0302631	0.00185917	0.000403196	0.0144613	0.0143951	0.00787651	0.01878095	0.006456644	0.0153591	0.0786044	0.0587875	0.000194715	0.0216043	0.0131138	0.056071	0.0041693	0.168427	0.105467	0.140784	0.00593514	0.243235	0.0831529	0.00509476	0.006262023	231.1051	0.399113	0.738507	1.08309	1.77929	0.293861	0.187528	0.110732	0.0854647	0.182208	0.140206	0.01271867	0.492349
