Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
708	0	-262.9054	-250.9272	-11.97811	3.682021	0.04771318	0.01850768	0.0126193	0.131137	0.0859559	0.09479	0.00365183	0.039348	0.0334615	0.000227643	0.163655	0.0460178	0.112754	0.0885358	0.0224025	0.165389	5.53546e-05	0.03666135	30.30319	0.435993	0.763442	1.0843	1.71627	0.23347	0.325936	0.0621305	0.0840053	0.183849	0.110609	0.05516903	0.6645277
709	0	-252.9025	-246.2536	-6.648886	3.295224	0.07793657	0.05189373	0.0196634	0.0747617	0.0220083	0.0137928	0.0124027	0.0339737	0.0389697	0.0227944	0.0537784	0.137957	0.340187	0.0155411	0.0828064	0.122969	0.00839481	0.01291105	15.34817	0.410886	0.746666	1.08363	1.75882	0.271364	0.218926	0.097566	0.101174	0.168187	0.142782	0.06480478	0.1992299
710	0	-259.2979	-251.0008	-8.297151	2.422512	0.06702584	0.07133424	0.0175599	0.12652	0.135407	0.0407392	0.0161116	0.00169111	0.0190427	6.26931e-06	0.0581659	0.12221	0.0864405	0.130072	0.0972238	0.0803412	0.0684697	0.06858893	16.03277	0.338985	0.693541	1.07769	1.88978	0.189868	0.340618	0.0874616	0.0980793	0.167703	0.116269	0.1399232	0.49019
711	0	-274.6104	-256.5192	-18.09125	1.096159	0.02240608	0.01365204	0.0377713	0.0296876	0.214072	0.0869197	0.0100659	0.0174328	0.0884938	0.0262679	0.0531783	0.10419	0.108119	0.0238183	0.0758614	0.00302918	0.121094	0.04515608	103.1004	0.155731	0.503862	1.01427	2.32614	0.23772	0.182793	0.114562	0.109044	0.181072	0.174808	0.05880812	0.7678546
712	0	-263.1588	-251.9177	-11.24112	2.027106	0.04494688	0.04910079	0.00579731	0.187486	0.0397119	0.113793	2.06218e-05	0.0779817	0.0177672	0.0241683	0.0638988	0.0893256	0.0131268	0.0477245	0.213763	0.0693276	0.0361083	0.0223606	39.25811	0.296489	0.657866	1.07065	1.97499	0.262141	0.341552	0.0778121	0.0857736	0.129261	0.103461	0.07146139	0.3129046
713	0	-259.7409	-254.2894	-5.451525	1.188982	0.1897525	0.04444938	0.02181	0.0218913	0.190481	0.248298	0.0533159	0.00454968	0.0341453	0.00780374	0.0663737	0.0133651	0.177146	0.00254528	0.0645781	0.0552662	0.0384305	0.005255832	13.63855	0.173051	0.527017	1.02541	2.27453	0.254372	0.234779	0.098496	0.0840597	0.212413	0.11588	0.04970522	0.1057401
714	0	-261.2534	-251.3119	-9.941502	2.596986	0.1419646	0.02753536	0.0711426	0.144963	0.160354	0.0915776	0.0273577	0.0259462	0.101849	0.00996752	0.114005	0.0112458	0.0854778	0.0331227	0.0434184	0.0273531	0.0522195	0.0002684172	29.21009	0.355463	0.706453	1.07965	1.85844	0.271087	0.262023	0.11027	0.058015	0.18443	0.114176	0.02780378	0.009653982
715	0	-258.9474	-250.0022	-8.945266	4.570429	0.09447974	0.1008505	0.0882639	0.0851642	0.0482869	0.00373738	0.00316546	0.00575479	0.0147934	0.00447807	0.281161	0.0904033	0.00565521	0.0319303	0.167148	0.136042	0.0340169	0.02774527	20.82609	0.483195	0.792881	1.08396	1.63997	0.210498	0.136794	0.120853	0.153283	0.32377	0.0548015	0.1285958	0.2157557
716	0	-253.3526	-242.8017	-10.55093	1.374648	0.1865685	0.02561535	0.0271549	0.10598	0.0204065	0.00119072	0.00239545	0.0103539	0.000759175	0.0117017	0.340529	0.112545	0.0820136	0.043068	0.161398	0.0738923	0.00661051	0.05768673	27.28954	0.205293	0.566269	1.04213	2.18631	0.214998	0.337267	0.105097	0.0850964	0.142858	0.114684	0.08330208	0.6925005
717	0	-254.6912	-244.4869	-10.2043	6.663104	0.1631732	0.129911	0.0107422	0.103846	0.0170804	0.048394	6.77201e-05	0.0339703	0.0988618	0.0103351	0.197926	0.137944	0.0499375	0.00407538	0.191715	0.0879322	0.00717248	0.02827034	13.37267	0.559266	0.835353	1.07974	1.52564	0.318545	0.199736	0.131971	0.0755075	0.182702	0.0915378	0.1581814	0.1787211
718	0	-247.0975	-244.3966	-2.700844	1.765768	0.1836208	0.1089372	0.0317714	0.0272549	0.0961545	0.0269644	0.010922	0.00892996	0.0183262	0.000267709	0.160069	0.0572624	0.0667087	0.0457476	0.348047	0.0674507	0.0341229	0.04418743	10.1041	0.263616	0.627546	1.06285	2.04599	0.210461	0.273561	0.148542	0.0752179	0.185703	0.106516	0.1531247	0.2885716
719	0	-260.4567	-244.9963	-15.46045	2.650519	0.08873456	0.01711546	0.00695929	0.247201	0.0161297	0.0119582	0.00396322	0.00634188	0.00124001	0.00916101	0.145866	0.134716	0.0994904	0.0756813	0.0747182	0.162044	0.00452905	0.04066899	50.65168	0.360278	0.710137	1.08015	1.84944	0.279748	0.299811	0.101566	0.0595412	0.152738	0.106596	0.05778446	0.7038051
720	0	-247.3621	-240.3045	-7.057694	4.978263	0.2575177	0.1150564	0.0267956	0.261217	0.00652634	0.0339031	0.00136611	0.0166891	0.00646225	0.00506495	0.138925	0.0431843	0.185924	0.00040787	0.224955	0.0272129	0.021367	0.002323267	14.72141	0.501172	0.803438	1.08334	1.61205	0.233976	0.189492	0.092216	0.114503	0.215592	0.154222	0.1173797	0.01979276
721	0	-268.3424	-252.2311	-16.11132	5.346511	0.1291904	0.01213622	0.0155862	0.093162	0.0694749	0.0584014	0.0199326	0.00713273	0.157434	0.0105903	0.112869	0.133081	0.0516013	0.0500647	0.203098	0.00896252	0.00861005	0.003166606	44.58034	0.515862	0.811816	1.08265	1.58967	0.203569	0.295016	0.122285	0.0867871	0.169618	0.122724	0.01530282	0.2069295
722	0	-250.2767	-244.1649	-6.111828	1.774833	0.1569803	0.04421407	0.0542564	0.024279	0.0123399	0.00589574	0.00513919	0.00425924	0.0291613	0.00510058	0.105537	0.167299	0.266217	0.0776144	0.184258	0.00885424	0.0497893	0.01258534	17.53956	0.26483	0.628714	1.06318	2.04328	0.279931	0.221837	0.0993446	0.0725992	0.228653	0.097635	0.05679942	0.2215752
723	0	-264.0111	-253.0252	-10.98592	1.612964	0.2063055	0.03393041	0.0700563	0.036502	0.20982	0.116426	0.0576363	0.00207453	0.0136888	0.00481887	0.121532	0.00428715	0.0179124	0.106962	0.11287	0.107083	0.01833	0.01242996	36.17388	0.242257	0.60634	1.05642	2.09498	0.289522	0.193423	0.14415	0.106382	0.153944	0.112579	0.04636037	0.268116
724	0	-263.837	-249.962	-13.87496	2.632956	0.0558396	0.01212613	0.0235271	0.131652	0.00320013	0.0364348	0.0176963	0.0686519	0.00628789	0.00605515	0.201697	0.0949606	0.166149	0.0219655	0.0723956	0.115928	0.0333985	0.01836337	53.15938	0.35871	0.708942	1.07999	1.85236	0.233251	0.29474	0.073743	0.118151	0.160462	0.119653	0.0304895	0.602285
725	0	-259.4246	-243.4717	-15.95293	4.706471	0.04831258	0.02704663	0.0130734	0.253698	0.0656809	0.0155306	0.0317387	0.0226096	0.00888879	0.00107342	0.223301	0.00328895	0.0661765	0.0174089	0.208672	0.0521802	0.01668	0.005222368	66.44814	0.48941	0.796569	1.08377	1.63025	0.299433	0.169171	0.111491	0.0796924	0.240623	0.0995899	0.032269	0.1618386
726	0	-261.0064	-250.4458	-10.56061	2.905334	0.06462143	0.04098555	0.0168969	0.23969	0.0838983	0.0505557	0.0394209	0.00611347	0.00712403	0.00547216	0.106076	0.0195268	0.079047	0.137984	0.119406	0.0528898	0.035898	0.03162915	26.86666	0.381803	0.726148	1.08201	1.81004	0.310901	0.207946	0.112599	0.0999505	0.166039	0.102564	0.0726147	0.435575
727	0	-255.9258	-243.136	-12.78975	7.792366	0.2666986	0.0520261	0.0419838	0.131945	0.0185947	0.0200025	0.0210898	0.0480424	0.0361309	0.00624609	0.164642	0.212289	0.0520804	0.0532007	0.176875	0.0136891	0.00318986	0.1241887	17.33071	0.588324	0.850166	1.07712	1.48439	0.226891	0.26124	0.108061	0.0831486	0.17683	0.143829	0.1762148	0.7047575
728	0	-253.5751	-248.6701	-4.904981	1.504852	0.2267944	0.0797608	0.0362289	0.0194535	0.0770803	0.0460586	0.034707	0.0065496	0.034876	0.0108087	0.266347	0.0294341	0.111521	0.0254066	0.207336	0.0907775	0.00341496	0.01883442	14.89614	0.226071	0.589362	1.05071	2.13386	0.247737	0.289014	0.137902	0.0567591	0.138026	0.130562	0.09859522	0.1910277
729	0	-250.4103	-243.6778	-6.732538	1.900031	0.1371544	0.1113162	0.0160753	0.0534219	0.020256	0.0375334	0.0248373	0.078861	0.00499676	0.000160339	0.111078	0.211592	0.0747041	0.010882	0.280125	0.0614579	0.0140195	3.857638e-05	22.90863	0.281042	0.643944	1.06727	2.00774	0.219454	0.199984	0.0872543	0.129666	0.243188	0.120453	0.1113548	0.0003464277
730	0	-267.1745	-248.628	-18.5465	2.58269	0.02306817	0.01166088	0.0397154	0.0480652	0.0658463	0.00180242	0.00241543	3.58487e-05	0.00851063	0.00792807	0.0454632	0.0394391	0.35826	0.0692225	0.115886	0.0843251	0.113086	0.003279783	116.9726	0.354159	0.705448	1.07951	1.86089	0.203616	0.271187	0.103821	0.11339	0.151108	0.156878	0.01494067	0.2195205
731	0	-263.2219	-255.9749	-7.247048	3.494121	0.2159718	0.07171665	0.0688665	0.0678478	0.0526859	0.0477459	0.0220255	0.0144083	0.0220652	0.00433887	0.153558	0.0688895	0.188853	0.0356942	0.142021	0.0190016	0.0919995	0.0264418	21.79234	0.42421	0.755672	1.08407	1.73605	0.309609	0.183404	0.182945	0.0676832	0.122383	0.133976	0.09815844	0.2693787
732	0	-250.1572	-244.1753	-5.981883	3.286145	0.1669102	0.09382601	0.00890453	0.320905	0.0063468	0.00647883	0.00820757	0.036425	0.03117	0.000533232	0.0776705	0.00141453	0.225901	0.0012685	0.151493	0.0454607	0.0778202	0.005981412	16.37349	0.410255	0.746234	1.08361	1.75991	0.231954	0.316915	0.0929458	0.0952631	0.139972	0.12295	0.09980742	0.05992953
733	0	-255.666	-248.6205	-7.045571	2.127555	0.1194581	0.06168685	0.0150677	0.0564149	0.196841	0.110823	0.0478473	4.04577e-05	0.0298465	0.00473512	0.122179	0.00556586	0.168882	0.126554	0.0410717	0.0492646	0.0248659	0.0332739	20.58934	0.30804	0.667927	1.07288	1.95116	0.254943	0.201293	0.128377	0.0721853	0.203331	0.139871	0.09496076	0.3503964
734	0	-257.476	-249.6818	-7.794205	2.62682	0.2473761	0.1075619	0.0197038	0.0407154	0.00823502	0.0317413	0.0351027	0.00503951	0.0563214	0.00986384	0.196376	0.171655	0.0393877	0.036779	0.16803	0.13949	0.0415585	0.06481193	12.431	0.35816	0.708521	1.07993	1.85339	0.215816	0.202181	0.190382	0.0923853	0.199626	0.0996089	0.1723739	0.3759963
735	0	-257.2084	-247.2956	-9.912826	4.586398	0.1208156	0.111266	0.0144434	0.388967	0.0114529	0.00889906	0.0331052	0.0548506	0.024232	0.00106567	0.100584	0.0698723	0.100906	0.0296505	0.0937556	0.0275802	0.0406363	0.01437939	20.79067	0.483936	0.793323	1.08394	1.6388	0.179884	0.192615	0.100896	0.147356	0.25106	0.128188	0.1256454	0.1144443
736	0	-267.0958	-254.9205	-12.17533	0.5729621	0.04764156	0.04294853	0.057572	0.0193256	0.0745915	0.0548284	0.0102752	0.0261868	0.0487517	0.00595458	0.127334	0.113759	0.1317	0.0751505	0.186059	0.0235595	0.044952	0.05046842	40.92366	0.0475838	0.296905	0.866872	2.78864	0.144295	0.17719	0.108482	0.164078	0.219842	0.186113	0.09341694	0.5402491
737	0	-257.9134	-245.6832	-12.23011	4.316251	0.07146604	0.0601133	0.00392429	0.0755692	0.0916271	0.0131373	0.0219022	0.0274708	0.0104474	0.0038169	0.0730904	0.212676	0.188221	0.00769979	0.113266	0.153837	0.00331392	0.04032115	27.14703	0.470934	0.785481	1.08423	1.65935	0.270834	0.330387	0.0622679	0.0886653	0.139573	0.108272	0.1004345	0.4014673
738	0	-270.8717	-246.5804	-24.29127	1.735393	0.008678111	0.007091211	0.0364984	0.0692418	0.0440502	0.0102775	0.00197005	0.030701	0.162794	0.00687232	0.286216	0.0471608	0.13173	0.0139365	0.118915	0.0166917	0.0229451	0.0005890784	404.1497	0.259504	0.623563	1.0617	2.05523	0.208604	0.243799	0.127289	0.0695818	0.157582	0.193144	0.007680289	0.07670003
739	0	-264.0731	-248.151	-15.92214	1.996414	0.07295547	0.01739868	0.0094742	0.169617	0.0963636	0.00221935	0.00284805	0.0128588	0.0103838	0.00549914	0.396219	0.000995182	0.101395	0.0393444	0.146727	0.00127187	0.00478329	0.02166902	96.15351	0.292846	0.654632	1.0699	1.98262	0.300985	0.217408	0.0905726	0.080782	0.222797	0.0874558	0.0390677	0.5546532
740	0	-258.4107	-243.4043	-15.00643	3.249197	0.05610223	0.01525507	0.00411017	0.0718018	0.0566805	0.0132345	0.0299891	0.00210117	0.0056683	0.0020854	0.0917799	0.11664	0.233235	0.0465513	0.281543	0.0280942	0.0164859	0.02061416	66.29142	0.407666	0.744454	1.0835	1.76438	0.298899	0.203373	0.10078	0.0618856	0.207585	0.127477	0.03586923	0.5747032
741	0	-262.1717	-250.1974	-11.97427	1.330398	0.1151313	0.01954992	0.0570732	0.032235	0.135148	0.0431672	0.0031305	0.00322998	0.0973393	0.0125219	0.127286	0.0659371	0.146751	0.0670707	0.170241	0.0341166	0.00475331	0.009262906	46.74557	0.197894	0.557655	1.03869	2.20576	0.215388	0.185793	0.105334	0.12928	0.233365	0.13084	0.02881283	0.3214855
742	0	-258.6335	-249.1531	-9.480371	1.437894	0.1132912	0.03661881	0.0455847	0.0347642	0.263694	0.00836174	0.0232436	0.00356064	0.0139338	0.0175283	0.178004	0.114796	0.0577886	0.0216035	0.169365	0.0286414	0.0191308	0.02542937	32.27668	0.215567	0.577881	1.04656	2.16	0.254332	0.247081	0.0626832	0.134694	0.208228	0.0929816	0.06204819	0.4098327
743	0	-263.306	-257.2533	-6.052699	1.607058	0.2087098	0.1062388	0.00668834	0.0840028	0.0625835	0.0449647	0.0071325	0.0734987	0.0376041	0.0425983	0.151227	0.0965748	0.166821	0.0863019	0.0150251	0.112259	0.0127188	0.03218638	15.7159	0.241397	0.605458	1.05614	2.09701	0.26415	0.183359	0.0805634	0.128725	0.214245	0.128957	0.1384252	0.2325183
744	0	-250.7266	-244.6956	-6.031038	2.030395	0.1865379	0.1311963	0.0861591	0.0601548	0.0577206	0.0272584	0.0306529	0.000435604	0.0275554	0.00904517	0.130171	0.0364944	0.106178	0.0569353	0.360091	0.0055604	0.00558816	0.08990902	10.36518	0.296876	0.658207	1.07073	1.97418	0.202697	0.248625	0.169291	0.0764499	0.134739	0.168198	0.2211053	0.4066344
745	0	-259.6294	-247.4583	-12.17114	3.075794	0.0863448	0.08934944	0.0391337	0.0950161	0.0704248	0.0738414	0.019531	0.0205168	0.12219	0.0137101	0.147427	0.0138565	0.0798023	0.00757141	0.180199	0.0996396	0.01714	0.02356427	43.91093	0.395042	0.73564	1.08287	1.78645	0.253458	0.263242	0.0900205	0.0772435	0.190576	0.12546	0.1129137	0.2086927
746	0	-273.1105	-257.4067	-15.70382	0.8044285	0.08072303	0.02026831	0.032991	0.0232042	0.0583452	0.132896	0.0546166	0.00962085	0.0492093	0.00297881	0.0915473	0.252618	0.00315227	0.100531	0.144104	0.0279764	0.0162088	0.004593886	142.873	0.0965007	0.408911	0.958174	2.53641	0.224916	0.146802	0.210298	0.0953357	0.180427	0.142221	0.0248622	0.1847739
747	0	-267.3739	-247.8569	-19.51699	1.397812	0.06691243	0.0044522	0.0292044	0.145148	0.034728	0.00285641	0.0365994	0.0626398	0.0149117	0.0158825	0.0981945	0.178225	0.248822	0.0479312	0.0500639	0.00895237	0.025841	0.004067693	403.826	0.209096	0.570614	1.04381	2.17648	0.228791	0.269006	0.0929878	0.110882	0.196041	0.102293	0.008519893	0.4774348
748	0	-269.4894	-247.4112	-22.07822	2.697747	0.01284964	-0.0004587025	0.0197153	0.154472	0.0330638	0.0593624	0.00959133	0.0242727	0.0218873	0.00741199	0.0956735	0.0890405	0.222949	0.0139344	0.196661	0.0464598	0.00550552	0.01893816	137.3397	0.364438	0.713289	1.08055	1.84172	0.255914	0.333968	0.067149	0.0470371	0.177705	0.118226	0.01847946	1.024822
749	0	-265.7782	-257.2749	-8.503304	0.3525957	0.3325926	0.0703659	0.0235415	0.000908874	0.0885484	0.052889	0.117758	0.0189924	0.112863	0.0128295	0.232462	0.0427576	0.00173977	0.0443834	0.16127	0.00318587	0.085871	0.05910259	21.41101	0.0105111	0.145572	0.674433	3.16948	0.255604	0.195802	0.197946	0.105811	0.131582	0.113255	0.1294685	0.4565017
750	0	-254.8859	-245.7844	-9.101527	4.03564	0.1033466	0.04847834	0.0284415	0.0711325	0.0173299	0.0169962	0.0113469	0.0164173	0.129202	0.00205364	0.129523	0.0704732	0.300599	0.0374289	0.154037	0.0139657	0.00105217	0.01119524	19.03108	0.456309	0.776433	1.08439	1.68286	0.211928	0.232128	0.145599	0.0825061	0.214389	0.113449	0.05967358	0.187608
751	0	-256.6623	-247.6819	-8.980426	1.724316	0.09000811	0.08201277	0.0159796	0.0335546	0.0935548	0.0224806	0.00731846	0.0368603	0.0564342	0.0104678	0.240917	0.113611	0.0889026	0.101322	0.0702792	0.10244	0.00587847	0.07709934	20.83102	0.257989	0.622083	1.06127	2.05866	0.278024	0.251517	0.149611	0.0780929	0.168069	0.0746857	0.1591121	0.4845599
752	0	-273.805	-251.8304	-21.9746	1.688426	0.0104062	0.006041967	0.105267	0.0975979	0.0147756	0.0164147	0.00332708	0.0206813	0.0342256	0.0220267	0.0870938	0.212337	0.12837	0.0205589	0.204163	0.0208074	0.0123534	0.002569304	262.5768	0.253018	0.617185	1.05981	2.06999	0.181259	0.222474	0.149789	0.0843996	0.255004	0.107075	0.008611271	0.2983653
753	0	-258.0606	-251.4165	-6.644014	1.824841	0.154189	0.0660735	0.0172332	0.0447476	0.0468604	0.0152395	0.0279386	0.0630227	0.072073	0.00346608	0.210307	0.0368964	0.119672	0.0697209	0.169193	0.070698	0.032932	0.02827412	16.86332	0.27143	0.634994	1.06492	2.02866	0.252431	0.222698	0.0856757	0.149835	0.17889	0.110471	0.09434762	0.2996802
754	0	-248.2209	-242.2665	-5.954357	2.038525	0.1993283	0.0618287	0.0209436	0.061631	0.0775907	1.41835e-05	0.0126848	0.00740743	0.00437858	0.000391604	0.0738772	0.23829	0.136252	0.0187474	0.224813	0.0806283	0.0423504	0.005264099	14.83129	0.29783	0.659049	1.07092	1.9722	0.27414	0.232457	0.0949997	0.0847067	0.155105	0.158592	0.0670928	0.07845997
755	0	-279.6359	-257.8756	-21.76023	0.6319179	0.1252585	0.0183236	0.123937	0.0871725	0.0603934	0.0838089	0.046527	0.0174078	0.0186305	0.0388869	0.125752	0.0124181	0.0532415	0.0384573	0.15219	0.129519	0.011658	7.547569e-05	170.6959	0.0597508	0.329556	0.896768	2.71393	0.245046	0.278741	0.0914785	0.0725902	0.167333	0.144812	0.01839908	0.004102145
756	0	-264.1811	-244.4793	-19.70177	2.612097	0.05246563	0.01079312	0.0134159	0.139789	0.308803	0.0129415	0.0209491	0.0161804	0.046101	0.000220868	0.136515	0.093808	0.0854548	0.0128357	0.0953429	0.00650145	0.0111417	0.0007654787	173.1854	0.356833	0.707505	1.07979	1.85587	0.326255	0.213582	0.0991023	0.0773802	0.208122	0.0755582	0.01155859	0.06622594
757	0	-255.4592	-246.4199	-9.039258	1.47748	0.1387756	0.04419234	0.041291	0.142279	0.049511	0.0423066	0.0540263	0.00111219	0.062943	0.00228046	0.127648	0.0406021	0.0935729	0.115662	0.20129	0.00557988	0.0198964	0.002611831	38.08132	0.221823	0.584765	1.04907	2.14434	0.244499	0.214276	0.147298	0.0683008	0.174059	0.151567	0.04680417	0.05580338
758	0	-271.267	-246.7779	-24.4891	3.033816	0.009278166	0.001908417	0.00922708	0.131704	0.0476926	0.0871253	0.0504257	0.00322803	0.0102037	0.000188363	0.0489559	0.127857	0.140162	0.0071831	0.242136	0.0837763	0.0101345	0.007131741	247.841	0.391861	0.733383	1.08268	1.79208	0.285038	0.244481	0.154132	0.0649997	0.156483	0.0948665	0.009040158	0.7888956
759	0	-267.4638	-255.8306	-11.63322	1.932341	0.03335737	0.02110236	0.0359044	0.114842	0.0184368	0.00508463	0.0270398	0.0180962	0.0154631	0.0351426	0.365939	0.00625823	0.0971228	0.0268213	0.0596272	0.102871	0.0713503	0.03281833	31.10112	0.285062	0.647621	1.0682	1.99912	0.22601	0.167672	0.144728	0.100275	0.207986	0.153328	0.0539207	0.6086407
760	0	-261.6778	-249.808	-11.86975	2.367141	0.04500742	0.009263097	0.0608296	0.206405	0.0517144	0.0109669	0.00608627	0.0528092	0.0193762	0.0094358	0.183919	0.0277554	0.11005	0.0987849	0.0552755	0.0838024	0.0227903	0.04367986	51.01342	0.333487	0.689125	1.07695	1.90044	0.223888	0.307734	0.0913528	0.0821987	0.161185	0.133641	0.05294296	0.8250363
761	0	-260.413	-249.5321	-10.88087	2.195368	0.1031797	0.001720006	0.0701225	0.0265274	0.139988	0.0350693	0.00410611	0.0137959	0.042563	0.00244087	0.100068	0.121503	0.0814076	0.034687	0.252319	0.0462637	0.0291388	0.08352793	27.06424	0.315531	0.674301	1.07419	1.93598	0.150388	0.298463	0.0711218	0.11316	0.187994	0.178873	0.08524793	0.9798235
762	0	-254.2173	-249.1395	-5.077819	3.217444	0.1074704	0.07459095	0.0272239	0.141962	0.0302273	0.0310614	0.0176361	0.0331786	0.0175033	0.0171951	0.117918	0.0771499	0.153268	0.0855377	0.0846407	0.138312	0.0271856	0.03586211	12.92594	0.405414	0.742898	1.0834	1.76829	0.317317	0.226445	0.10196	0.0898248	0.176028	0.0884253	0.1104531	0.3246819
763	0	-272.4992	-257.2955	-15.20379	0.7319482	0.1925364	0.003303241	0.0562577	0.0630221	0.0219976	0.0122406	0.0288553	0.0539896	0.159797	0.0137026	0.0433076	0.132934	0.00726367	0.0770777	0.130402	0.165518	0.0336343	0.07448752	79.01127	0.0810213	0.378222	0.936156	2.6046	0.214485	0.180409	0.103482	0.0773661	0.253501	0.170757	0.07779076	0.9575368
764	0	-256.3439	-246.487	-9.856946	2.230203	0.06118674	0.03959684	0.0306372	0.0238636	0.00719274	0.0196934	0.000221927	0.0248503	0.0325927	0.0108599	0.112816	0.00150463	0.177862	0.158724	0.31279	0.05524	0.0311516	0.00290516	41.09442	0.319288	0.677455	1.07481	1.92845	0.282708	0.261163	0.0747538	0.0812621	0.175575	0.124538	0.042502	0.06835349
765	0	-274.7925	-256.545	-18.24752	1.063894	0.02126414	0.01007657	0.0641834	0.0241677	0.0303364	0.00539066	0.0591563	0.0032801	0.00323844	0.0192383	0.375499	0.187811	0.0959404	0.0659244	0.0394206	0.0260796	0.000334039	0.002144448	134.8515	0.149523	0.495149	1.00983	2.3455	0.18962	0.237448	0.0936165	0.11924	0.307935	0.0521414	0.01222102	0.1754721
766	0	-271.0676	-252.358	-18.70954	1.458683	0.05163224	0.02257311	0.0365038	0.0145694	0.0923015	7.70186e-05	0.0467708	0.0520861	0.0366149	0.0021354	0.101842	0.191707	0.0165179	0.033945	0.0862177	0.176626	0.112086	0.004502917	157.3704	0.218869	0.581531	1.0479	2.1517	0.255831	0.193615	0.136167	0.0709375	0.212401	0.131048	0.02707603	0.1663064
767	0	-258.0895	-248.9721	-9.117347	3.203585	0.3397604	0.1784675	0.00691949	0.182032	0.0665449	0.0836973	0.0248235	0.0287174	0.0141865	0.0154897	0.260821	0.0157669	0.0199532	0.0122239	0.192487	0.0662062	0.0101314	0.04144788	14.12763	0.404423	0.742211	1.08335	1.77001	0.208218	0.167972	0.156604	0.101082	0.184498	0.181626	0.2199154	0.1884719
768	0	-252.1065	-246.3736	-5.732862	2.001521	0.2249585	0.08052671	0.0330943	0.128927	0.0837738	0.00964135	0.0127856	0.0105432	0.0436904	0.00242797	0.213682	0.00641565	0.117152	0.011265	0.264699	0.0218142	0.0400876	0.07412325	16.92652	0.293456	0.655175	1.07003	1.98134	0.299542	0.232814	0.127363	0.0551137	0.15445	0.130717	0.15465	0.4792969
769	0	-258.2924	-248.2025	-10.08994	1.118184	0.04969977	0.02984893	0.0398992	0.021495	0.0484419	0.068529	4.61424e-06	0.0146706	0.0553294	0.0332372	0.194781	0.0191052	0.236492	0.0341525	0.179723	0.02812	0.0260189	0.005591301	44.37636	0.159913	0.509604	1.01712	2.31336	0.243086	0.199904	0.123437	0.127293	0.22491	0.0813692	0.03544023	0.157767
770	0	-253.596	-248.5308	-5.065165	0.7656922	0.2647514	0.1138888	0.0258545	0.0817303	0.0645193	0.0214691	0.0113123	0.0312536	0.000856324	0.00423854	0.126844	0.150227	0.0039874	0.223592	0.165335	0.0539508	0.03483	0.01176086	16.45201	0.0882404	0.392946	0.946976	2.57184	0.231634	0.171805	0.135092	0.0883176	0.197755	0.175397	0.1256497	0.09360039
771	0	-260.8318	-249.355	-11.47675	0.8324901	0.08894796	0.04110939	0.129483	0.0335172	0.0657696	0.0194471	0.0313453	0.0099939	0.0634589	0.00678965	0.203917	0.0369192	0.122285	0.0309531	0.187011	0.0221232	0.0369867	0.02885916	55.4699	0.102451	0.419893	0.965566	2.51209	0.174829	0.268929	0.132774	0.0871108	0.215194	0.121163	0.06996855	0.412459
772	0	-277.7168	-248.2394	-29.47744	0.8450185	0.01278904	0.002944767	0.0741713	0.0200316	0.0103111	0.00552419	0.0115388	0.00987676	0.0105391	0.00695561	0.145283	0.0674207	0.212837	0.273036	0.125804	0.0152701	0.0114004	0.001194048	738.8135	0.105096	0.424646	0.968689	2.50157	0.164674	0.199992	0.13414	0.175072	0.188526	0.137595	0.004138815	0.2885
773	0	-268.4201	-255.3611	-13.05896	0.5650486	0.09413379	0.0492102	0.0278557	0.0504341	0.0777055	0.0237467	0.0284944	0.0471178	0.0158149	0.0255317	0.209146	0.0909167	0.0465089	0.0315173	0.13686	0.173912	0.0144374	0.005532596	63.98478	0.045989	0.292277	0.862383	2.79935	0.206754	0.23704	0.105346	0.118807	0.236701	0.0953512	0.0547428	0.1010653
774	0	-260.5504	-248.6885	-11.86188	4.624296	0.06082128	0.02649705	0.0636071	0.00677777	0.0260513	0.0170551	0.00948625	0.0437937	0.0361411	0.0154776	0.0809253	0.280657	0.21538	0.0300821	0.137471	0.00351155	0.033583	0.009822042	28.66414	0.485683	0.794363	1.08389	1.63607	0.175589	0.297982	0.110655	0.110492	0.179469	0.125813	0.0363191	0.2704374
775	0	-254.6109	-246.2279	-8.382906	2.463932	0.158666	0.07772245	0.0365695	0.00330188	0.132988	0.113352	0.0074865	0.0198686	0.0477579	0.0249982	0.178826	0.110555	0.0170172	0.0133916	0.250801	0.0215495	0.0215379	0.004012449	23.34832	0.34301	0.696739	1.07821	1.88204	0.266759	0.199711	0.167888	0.106991	0.158062	0.100589	0.0817349	0.04909101
776	0	-266.9083	-248.7337	-18.17458	4.27741	0.043081	0.0006411335	0.00896288	0.156798	0.104146	0.0364772	0.00286148	0.0185944	0.00499069	0.0173262	0.126487	0.207447	0.0181563	0.11366	0.1172	0.0649264	0.00196701	0.01089772	57.72418	0.468981	0.784287	1.08426	1.66247	0.305271	0.189339	0.0894536	0.0996152	0.223182	0.0931394	0.01153885	0.944437
